"","DCT1","DCT2","DCT3","ERST2","ERST3","LC1","LC2","LC3"
"Gm26737",0.916227833792314,0.849246155480562,0.803241189406785,0.255820349727345,0.227540178960069,0.392466893578996,0.524055052951954,0.460925561349126
"Gm26735",0.822014255417312,0.871064409571076,0.985670875996339,0.184250822635877,0.41738787231945,0.0317528666197353,0.0369835769423422,0.031523806989335
"Gm26600",0.764118184107121,0.799102340734051,0.870042226983773,0.263247222977912,0.27926693682806,0.426441797873136,0.379103461069725,0.365028346200452
"Gm24336",0.622262725725606,0.938087521844473,0.761910330787648,0,0,0.0317528666197353,0.0369835769423422,0.031523806989335
"Gm18492",0.712880885253133,0.796894215713135,0.903937831000752,0.0503306680077088,0.0476460780931063,0.429920615034876,0.263247222977912,0.303825837631942
"Gm17322",0.820034731174378,0.833057740016125,0.948945903883272,0.0574134197122199,0.0693134617939873,0.0317528666197353,0.0369835769423422,0.031523806989335
"Gm14703",0.842689810854675,0.859819469827304,0.849012134116083,0.0529907562828181,0.0589562685648735,0.215319208281637,0.174327190225779,0.230042922511026
"Gm14268",0.697071451296524,0.649063374128673,0.62809505365867,0.00423825462833598,0,0.212944915913165,0.0369835769423422,0.249816616818668
"Gm13490",0.596784185058138,0.580816541230646,0.534872261307921,0.0010750214702397,0.00833731880287442,0.212944915913165,0.200879901047388,0.217524035915916
"Gm13032",0.683380012157048,0.615848709775242,0.560009006732323,0.00160465308814653,0.0129177707661519,0.162339504306518,0.145006472040531,0.129780192762653
"Gm12496",0.535190034752982,0.554359324078169,0.54886096633258,0.031523806989335,0.0240246450128647,0.197987240739001,0.228246278355315,0.235088817367482
"Gm12347",0.808187638970423,0.664280443221741,0.932830946079485,0,0.0403242736990226,0.0317528666197353,0.0369835769423422,0.031523806989335
"Gm11934",1.1605423821562,1.1328961715102,1.04745834257482,0.0341608219771759,0.0680805072285762,0.351909220643609,0.274235148773308,0.308793484248074
"Gm11571",0.552391535835124,0.571312756986698,0.789681631369579,0.0215254601943812,0.0240246450128647,0.0317528666197353,0.0369835769423422,0.031523806989335
"Gm11525",0.996611466594841,1.04465531410535,0.961730621063784,0.195198730944043,0.295349293443275,0.295349293443275,0.270187804277623,0.303825837631942
"Gla",0.902319967129818,0.909260400783689,1.05985141282354,0.346545728461801,0.349736886536785,0.412286880542656,0.421464446837526,0.388392463355536
"Gja3",1.01986877062696,1.03582026953222,1.16732718055971,0.0476460780931063,0.0503306680077088,0.346054670428386,0.376961776203165,0.377759958722104
"Gcnt1",0.820034731174378,0.833057740016125,0.979832359828083,0.191806236772159,0.239312633829839,0.212944915913165,0.152409520714166,0.157230844086032
"Foxe1",0.689342308491263,0.744527636536456,0.797922856262067,0.00423825462833598,0.00423825462833598,0.0317528666197353,0.0369835769423422,0.031523806989335
"Fhod3",1.08467338813964,1.09987500145517,1.09551403415665,0.0659737905373456,0.0680805072285762,0.243220249545633,0.246052712033196,0.249816616818668
"Fgf5",1.08295556189955,1.03208536959774,1.06375741517442,0.00160465308814653,0.0240246450128647,0.239312633829839,0.241842339099058,0.294489489921801
"Fblim1",0.865566919451468,0.902319967129818,0.969293221290399,0.303825837631942,0.173560484893957,0.382379615482694,0.339744246743313,0.324604847930689
"Fam167a",1.02927490228336,1.04625070600712,1.03086577423995,0.420048436499849,0.358291613171041,0.139638327915676,0.158056339879903,0.1620192438175
