"","DCT1","DCT2","DCT3","ERST2","ERST3","LC1","LC2","LC3"
"Oaz2-ps",0.00212916741234755,0.00264866238374226,0.00160465308814653,0,0.0341608219771759,0.459608849262482,0.674284104247639,0.563445673191028
"Ntng2",0.192377773308977,0.142284552468104,0.107803176047604,0.157643591982968,0.149646198993013,0.72827669576381,0.757031310788539,0.756628754990464
"Nrxn2",0.230042922511026,0.310577218478451,0.316959340465266,0.3637082704619,0.441903086358985,0.983771059499564,1.02434036191073,0.985670875996339
"Nr4a3",0.0634428353309252,0.0659737905373456,0.0529907562828181,0.0289110962586398,0.0114052437398811,0.445428649179319,0.655931382634746,0.564595865737451
"Nr4a2",0.150383248696041,0.173333342103014,0.218986546388737,0.375988424090177,0.413394854623001,1.25393550407481,1.18331954813459,1.29280189139051
"Nr3c2",0.0589562685648735,0.0795684888877611,0.0927653445970862,0.259611499933662,0.111432183071521,0.842689810854675,0.767534748756658,0.776745510870664
"Nr2f1",0.0478540745524143,0.148805300696964,0.0417500072017119,0.213516935135248,0.161061876441765,0.775583895170568,0.771358127253401,0.786351231292852
"Nptxr",0.174327190225779,0.187652535739657,0.214624486430323,0.162339504306518,0.121247051195985,0.774466862381807,0.751743500133038,0.70704023191485
"Nmrk2",0.513723435475544,0.575643079284881,0.239312633829839,0.0916252529380229,0.121247051195985,1.04500065939368,1.06709149423447,0.998146432475672
"Ninj2",0.00212916741234755,0.0476460780931063,0.0341608219771759,0.00833731880287442,0.0164849995429615,0.445428649179319,0.590150118247975,0.409288182091344
"Ngf",0.0965448868667471,0.100347367605412,0.0240246450128647,0.44605071103866,0.381348886703535,1.02195670638269,1.01029831739935,0.878772979576458
"Neurl1a",0.388925375274721,0.375988424090177,0.200879901047388,0.149887475293841,0.130977062705877,0.733296174139937,0.860631824787801,0.697071451296524
"Nell2",0.0179759364735858,0.0240246450128647,0.0114052437398811,0.0612811151029331,0.0878042803011615,0.645061101988591,0.547602452397416,0.607631796689175
"Nedd4l",0.300003113858549,0.283860985377443,0.370766254217751,0.284555291660351,0.290457884935294,0.972256214768568,0.95437343839158,0.973060118538184
"Necab3",0.088518776298316,0.0965448868667471,0.0560925075810263,0.0795684888877611,0.111432183071521,0.714034627319582,0.619913685497459,0.644568370469163
"Ndp",0.0691229809763619,0.0878042803011615,0.0878042803011615,0.179599394567782,0.184695806456062,1.30095753947796,1.33628964461014,1.33730549927382
"Myog",0.197358385493326,0.18329258066629,0.276900933218344,0.0543101868405502,0.0693134617939873,0.840043038159992,0.793104232075945,0.786791008571423
"Myod1",0.0634428353309252,0.0927653445970862,0.0927653445970862,0.0289110962586398,0.0403242736990226,0.572530975518963,0.660464530262612,0.653270063907711
"Myh8",0.0815361516101185,0.0529907562828181,0.173560484893957,0.0215254601943812,0.0453550774980177,0.871672939497113,0.923806512464923,0.844045039041068
"Myh7",0.0252191450629083,0.00264866238374226,0.0129177707661519,0.00987851628181372,0.00960843042039855,0.96830561964214,0.999233831258281,0.952618305791157
"Musk",0.0854712537813375,0.0942895362657135,0.0751507450367207,0.0680805072285762,0.0984593490273276,0.809356182755012,0.887051763334949,0.801347078345263
"Mtus2",0.376961776203165,0.280662905278121,0.152409520714166,0.0897063493213758,0.0564931500654277,0.806936576479646,0.747266114387671,0.779988744458865
"Mrgprg",0.00212916741234755,0.00264866238374226,0.00160465308814653,0,0,0.436663972440477,0.461099678222771,0.460925561349126
"Mrc2",0.508422968346294,0.366594756632618,0.259611499933662,0.708582990132538,0.668044697161934,1.35699869326348,1.36849008466946,1.34438156491598
"Mras",0.460925561349126,0.448956977639568,0.266645411639636,0.687340576234276,0.764700251885839,1.3022476636487,1.30137891816792,1.30769038028501
"Mpped2",0.283860985377443,0.263686645527842,0.488872384499301,0.189388793891721,0.224587103701557,1.04062684223124,1.00237552740152,0.960064762358981
"Mlxipl",0.300003113858549,0.401169972104536,0.3637082704619,0.195198730944043,0.223013558496495,1.08667521210902,0.991813766352664,0.995732160412013
"Mlc1",0.00212916741234755,0.0240246450128647,0.0129177707661519,0.00732697462632022,0.00960843042039855,0.638089294645461,0.671840446052066,0.676356752334589
"Mir143hg",0.236851384742464,0.159345947113004,0.332922782368941,0.484710161239798,0.551301438470356,1.27202634958748,1.14553484767727,1.20924802951293
"Mertk",0.43947712657701,0.481343737464092,0.517762918961529,0.489237438915114,0.481343737464092,1.02927490228336,0.997074208340678,1.03482838559272
"Mecom",0.138274628613983,0.11836726799436,0.206614293352398,0.216960306693251,0.116108720011038,1.13117045548447,1.04599744260373,1.06800441952573
"Mcoln2",0.276900933218344,0.0878042803011615,0.0849288999094633,0.352774694896018,0.271732808393337,0.997536950086515,1.00058576258209,0.967212225264396
"Matn4",0.258094351587362,0.366594756632618,0.44039073244873,0.862271170771973,0.69749605588731,1.13480629190897,1.20122839775316,1.14904997590732
"Matn3",0.00212916741234755,0.00264866238374226,0.00160465308814653,0.0129177707661519,0.00833731880287442,1.13709015714579,1.1288383396866,1.17141216873683
"Matn1",0.00212916741234755,0.00264866238374226,0.00160465308814653,0,0,0.4215507534448,0.475186550150467,0.407272293083634
"Map7d2",0.0430445069833548,0.0851129236998871,0.157230844086032,0.0365475359616145,0.0403242736990226,0.860631824787801,0.899149156016272,0.855780951035961
"Map1s",0.476571105109325,0.439898041635426,0.313536910997374,0.693074553108381,0.518832130094455,1.05875297800372,1.10529369151784,1.03264125891636
"Mansc4",0.00212916741234755,0.0602475268467745,0.0503306680077088,0.299410296917444,0.257467820693444,0.977883515922578,1.11797368668747,0.985670875996339
"Mab21l2",0.0430445069833548,0.0403242736990226,0.0274360478541805,0.0129177707661519,0.0278961826775765,1.3061644532849,1.29995522083615,1.26131273019913
"Luzp2",0.0215254601943812,0.0284036394681082,0.0444457294311546,0.0129177707661519,0.0114052437398811,0.810636330453722,0.835386870496658,0.83122103121888
"Lsmem1",0.332284811363715,0.328101864065149,0.242302520010416,0.0916252529380229,0.0440096884504269,0.936485095926459,0.945481840076531,0.903613054860279
"Lsamp",0.150383248696041,0.535190034752982,0.337643230368102,0.885980357655282,0.763291819914034,1.36237220983082,1.29516841845092,1.33855692081046
"Lrrc52",0.00212916741234755,0.00264866238374226,0.00160465308814653,0.00987851628181372,0.0215254601943812,0.58772153903271,0.524055052951954,0.592751301233474
"Lrrc39",0.24352782436409,0.365661624892697,0.308793484248074,0.081108634562563,0.113424754359433,0.810636330453722,0.75312935741213,0.830138833948695
"Lrrc38",0.111108081749236,0.156938192109169,0.210181250730224,0.0374839197490514,0.0240246450128647,0.632768735983722,0.645956878193629,0.624243584650165
"Lrrc30",0.184474226408271,0.121247051195985,0.4215507534448,0.0403242736990226,0.0503306680077088,1.05955555811413,1.06947057317221,1.02434036191073
"Lrrc14b",0.0732948970809039,0.0730803235910042,0.0341608219771759,0.00527762529879774,0,0.650660056502464,0.589180595462964,0.560724587691116
"Lincpint",0.0691229809763619,0.128704713905437,0.173560484893957,0.520654109433572,0.56878300021235,1.0761124546939,1.0682036255329,1.18974336001605
"Lhx8",0.0691229809763619,0.0421791541815112,0.0305616045339861,0.0365475359616145,0.0440096884504269,0.531188341034616,0.524055052951954,0.594494802942677
"Ldlrad4",0.287892613847755,0.382866495968134,0.406110279187183,0.392909833575919,0.431660604306199,1.00866109975106,1.05955555811413,0.999690536343146
"Lctl",0.197358385493326,0.18329258066629,0.0795684888877611,0.00987851628181372,0.0589562685648735,0.796894215713135,0.717962289406723,0.716284090968021
"Lcat",0.0430445069833548,0.0712305009582673,0.0795684888877611,0.111821337499539,0.187016777182539,1.1908887159241,1.28720937490118,1.17803624010136
"Layn",0.161380429885123,0.238853833986437,0.130977062705877,0.528177389500668,0.428703944361502,0.96060874033049,0.96830561964214,0.971128269339355
"Larp6",0.300003113858549,0.374078910328101,0.157230844086032,0.386838400553353,0.322240622368762,0.877280311934491,0.891941870772995,0.887051763334949
"Klhdc9",0.0430445069833548,0.0503306680077088,0.0634428353309252,0.146189098692244,0.0927653445970862,0.604601054684804,0.750718236879617,0.693587994493064
"Kirrel3",0.0430445069833548,0.00264866238374226,0.0129177707661519,0.0574134197122199,0.0564931500654277,0.656486203537035,0.694728806522561,0.553270243645141
"Kirrel",0.263686645527842,0.2413821581877,0.14679445636502,0.109459281669886,0.0751507450367207,0.701916638455195,0.813589114193647,0.74274593459169
"Khdrbs3",0.180678965162713,0.238853833986437,0.162339504306518,0.449427047608445,0.502204371309258,0.948945903883272,0.859819469827304,1.01986877062696
"Kcnma1",0.0854712537813375,0.0564931500654277,0.0751507450367207,0.0560925075810263,0.0303382007615925,1.20660169913205,1.24909403502416,1.24638588335079
"Kcnj12",0.0940846794056363,0.0444457294311546,0.107803176047604,0.0854712537813375,0.0927653445970862,0.767118581176124,0.709110626929659,0.701675382328289
"Kcnj11",0.0775759848823624,0.0602475268467745,0.0417500072017119,0.0215254601943812,0,0.546662242746614,0.580816541230646,0.580615279830233
"Kcnc4",0.0710345188424636,0.0878042803011615,0.169819549065765,0.20869889423801,0.139638327915676,1.09172083683685,1.08295556189955,1.05875297800372
"Kcnc1",0.0612811151029331,0.0240246450128647,0.0942895362657135,0.0775759848823624,0.0374839197490514,0.990697292047467,0.946637325792598,0.899939500374558
"Kcna6",0.162920217078151,0.142284552468104,0.192377773308977,0.186850761954806,0.21132577629077,0.754986484907817,0.805440161771668,0.778336246574329
"Itpr1",0.24006889639141,0.187652535739657,0.150383248696041,0.206614293352398,0.161061876441765,0.955215208630615,1.01575151512182,1.04500065939368
"Itih5l-ps",0.0164849995429615,0.0476460780931063,0.0444457294311546,0.00212916741234755,0.121247051195985,1.32118634790947,1.34246837353355,1.2455518134796
"Itih2",0.0430445069833548,0.0476460780931063,0.0240246450128647,0.0878042803011615,0.109459281669886,0.667142620300018,0.716832905008203,0.721505989969954
"Itga9",0.141699677980632,0.148805300696964,0.142284552468104,0.237665539719885,0.187016777182539,0.77191953359225,0.784783820384955,0.680046025176207
"Itga5",0.417062366869806,0.399039398280973,0.397927243065001,0.76670241359559,0.726596746512042,1.11510073975637,1.17722592361352,1.13891461310642
"Itga10",0.0589562685648735,0.0444457294311546,0.0305616045339861,0.0289110962586398,0.0164849995429615,1.01575151512182,1.01963149123529,1.03482838559272
"Itga1",0.27205448374194,0.29676365412943,0.323476642239186,0.230685162759846,0.193375156780047,0.778153831299025,0.740720692234038,0.738017605274152
"Isl1",0.117667071963976,0.352163132041656,0.165837514598941,0.0763959899594465,0.0440096884504269,0.556427206864572,0.784189169562979,0.718653570255092
"Il6",0.0509894411266505,0.111821337499539,0.0240246450128647,0.0503306680077088,0.0374839197490514,1.03264125891636,0.930318104244635,1.01986877062696
"Il17f",0.056292828823227,0.111821337499539,0.0849288999094633,0.0775759848823624,0.0604765864771749,0.661123319110069,0.545351965209628,0.741353150600533
"Il17d",0.267987915004715,0.258094351587362,0.308793484248074,0.394460664340726,0.423999421145049,1.00562776801566,0.985332065112104,0.972256214768568
"Il16",0.343193351435584,0.325225062535115,0.303825837631942,0.866108486641363,0.828154070481711,1.30137891816792,1.32226691792826,1.30181329090831
"Igsf1",0.0430445069833548,0.0254814022250088,0.0240246450128647,0.0701891884032568,0.0659737905373456,0.577971637631627,0.715801442546479,0.604601054684804
"Ier5l",0.409288182091344,0.407584250660264,0.246577111435657,0.186850761954806,0.200879901047388,1.01482572866518,1.06471017537057,1.03040259721891
"Htra4",0.0589562685648735,0.0795684888877611,0.00160465308814653,0.0476460780931063,0.00630713684821626,1.18062135948985,1.31058200652891,1.20515796786639
"Hspa1l",0.276900933218344,0.195494926945222,0.165837514598941,0.0847448761190395,0.0322486400219355,0.672076331804881,0.704453488560913,0.727113469850092
"Hsf4",0.334787361583051,0.29676365412943,0.321680127544053,0.0751507450367207,0.0659737905373456,0.834985010424673,0.837393704126226,0.765872974923607
"Hs3st3a1",0.0453550774980177,0.0602475268467745,0.0444457294311546,0.0503306680077088,0.0710345188424636,0.958604989014768,0.984255702810178,0.937964875151845
"Hrasls",0.41272780511706,0.518832130094455,0.230364042635436,0.0659737905373456,0.105692664583971,0.887920061791817,0.853713406549987,0.89641793475609
"Hpn",0.399534612974555,0.620980453086143,0.328101864065149,0.324040745084937,0.522464651340647,0.906273239612165,1.04822561535288,0.948240715682091
"Hmcn2",0.404200422853425,0.360526840120456,0.183659999764887,0.356284993970551,0.287892613847755,0.91600433878019,0.98157432751359,0.914392118292376
"Hivep2",0.364051668985054,0.344797522067126,0.426549296647778,0.394460664340726,0.382623055725414,0.892806386552708,0.869628574322508,0.849246155480562
"Hist1h2bl",0.141699677980632,0.448956977639568,0.00160465308814653,0.107477128159163,0,1.07903206650366,0.914755486564185,1.18887161887762
"Hhipl2",0.00212916741234755,0.00264866238374226,0.0215254601943812,0.0254814022250088,0.0129177707661519,0.491117437265556,0.466605980045476,0.477060059310993
"Helz2",0.0827492600695224,0.0851129236998871,0.0751507450367207,0.0421791541815112,0.0322486400219355,0.565887676314604,0.547602452397416,0.569409566109344
"Has1",0.104359970607263,0.138593027240718,0.183659999764887,0.0862530152269297,0.0718047899028445,0.838111366757946,0.873762711119996,0.819741651242005
"Hapln3",0.101651720316488,0.107477128159163,0.060878850790054,0.246052712033196,0.31406360360004,0.828154070481711,0.926282849650619,0.930087549946032
"Hapln1",0.0154306548241575,0.0240246450128647,0.0144163594741848,0.0164849995429615,0.00732697462632022,1.23656826171353,1.09691640993411,1.25393550407481
"H2-Q10",0.509844992855953,0.542667243275005,0.346054670428386,0.497840726000235,0.383962468741035,0.976136539510463,1.00237552740152,0.997536950086515
"Grm4",0.0252191450629083,0.031523806989335,0.0381870834913361,0.192675824077273,0.184695806456062,0.715451187560565,0.772273717533423,0.698139012327495
"Gria1",0.0215254601943812,0.00264866238374226,0.0129177707661519,0.00264866238374226,0.0129177707661519,0.563652758537597,0.606387312816392,0.554359324078169
"Grem1",0.417062366869806,0.378003457723842,0.511562114109988,0.0751507450367207,0.0589562685648735,0.935672797924567,0.878523849110162,0.947018079022984
"Gramd1b",0.502867496435467,0.248326328443053,0.527867675578852,0.24006889639141,0.45656334390075,0.904784777236704,0.901548355647873,0.984255702810178
"Gprasp2",0.24352782436409,0.11836726799436,0.060878850790054,0.174811885519572,0.0503306680077088,0.708369155071459,0.818668501604044,0.773805883482468
"Gng8",0.147198415177603,0.218174185126642,0.337643230368102,0.6295687103097,0.655931382634746,0.957791816750317,1.15763549960032,1.02747146931869
"Gm9770",0.00212916741234755,0.00264866238374226,0.00160465308814653,0.0529907562828181,0,0.581591916601487,0.758957459152738,0.560009006732323
"Gm9625",0.0453550774980177,0.00264866238374226,0.125451430687051,0.088518776298316,0.111432183071521,1.14269660209591,1.27904061432533,0.95437343839158
