Gene_ID,Gene_Name,CRT1,CRT2,CRT3,VRT2,VRT1,DRT2,DRT1,Average(CRT),Average(VRT),Average(DRT),logFC.VRT,logFC.DRT,relative.VRT,relative.DRT,PValue
ENSMUSG00000027015.4,Cybrd1,1.89,1.69,1.45,4,4.97,5.94,6.25,1.676666667,4.485,6.095,1.620271612,2.092936506,3.074329103,4.266155362,0.006656492
ENSMUSG00000037972.6,Snn,4.64,5.69,4.57,6.86,16.89,8.81,9.72,4.966666667,11.875,9.265,1.509904088,1.196997043,2.847911053,2.292619673,0.006815401
ENSMUSG00000055194.3,Actbl2,1.78,3.96,2.22,3.84,11.32,8.53,8.53,2.653333333,7.58,8.53,1.741313888,1.949665602,3.34339518,3.862849855,0.006858427
ENSMUSG00000031757.6,Mt4,265.22,521.78,259.66,1385.43,648.66,1055.07,1287.71,348.8866667,1017.045,1171.39,1.857862176,2.053206511,3.624701461,4.150273785,0.006957811
ENSMUSG00000029175.17,Slc35f6,19.71,19.2,20.31,22.07,50.17,32.02,32.27,19.74,36.12,32.145,1.136519471,1.018641706,2.198499906,2.026010578,0.006989108
ENSMUSG00000025931.15,Paqr8,4.38,5.61,5.02,5.27,15.5,12.79,12.44,5.003333333,10.385,12.615,1.307911863,1.627405777,2.475829325,3.089569392,0.006992271
ENSMUSG00000086390.7,1810019D21Rik,5.89,6.39,4.18,10.22,10.86,9.87,11.48,5.486666667,10.54,10.675,1.201156707,1.259159006,2.299239428,2.393561717,0.007099264
ENSMUSG00000038599.14,Capn8,13.62,20.38,11.97,21.9,64.93,40.95,37.02,15.32333333,43.415,38.985,1.75664929,1.657696165,3.379123995,3.155122817,0.007186414
ENSMUSG00000049809.2,Krtap9-3,347.86,556.41,301.54,1613.96,809.95,692.58,869.65,401.9366667,1211.955,781.115,1.906179962,1.266918237,3.748153303,2.406469664,0.007526527
ENSMUSG00000106431.1,AC125099.2,0,0,0,4.41,5.98,2.25,0,0,5.195,1.125,5.524953304,3.463630282,46.0443842,11.03205983,0.00767793
ENSMUSG00000056596.8,Trnp1,6.5,4.29,6.22,11.1,8.22,10.26,12.79,5.67,9.66,11.525,1.031281449,1.32245807,2.04383885,2.500918545,0.007829567
ENSMUSG00000025328.9,Padi3,18.84,21.38,18.11,33.03,227.39,91.63,84.62,19.44333333,130.21,88.125,2.954005624,2.491779904,7.748975723,5.624714635,0.007909984
ENSMUSG00000097367.1,Gm26718,0,0.54,0.8,6.41,0.68,6.63,8.65,0.446666667,3.545,7.64,2.921246225,4.044246468,7.575001768,16.4983114,0.007956061
ENSMUSG00000075570.2,Krt26,140.83,193.62,141.51,196.58,798.92,527.9,501.8,158.6533333,497.75,514.85,1.864949332,2.012845452,3.642551404,4.035774181,0.007979045
ENSMUSG00000015134.14,Aldh1a3,8.87,9.46,6.82,21.68,12.85,20.89,14.82,8.383333333,17.265,17.855,1.310946672,1.396388626,2.481042885,2.632418063,0.007990341
ENSMUSG00000038560.7,Sp6,17.85,23.41,18.55,19.04,56.03,46.24,47.73,19.93666667,37.535,46.985,1.171617923,1.54944485,2.252641798,2.927044846,0.008134471
ENSMUSG00000037376.14,Trmt6,14.14,10.23,13.83,25.83,16.27,21.26,22.41,12.73333333,21.05,21.835,1.001842148,1.090255753,2.00255539,2.12911777,0.008446084
ENSMUSG00000063651.11,Cnfn,881.77,1208.19,796.92,2944.26,1593.33,1452.88,1666.21,962.2933333,2268.795,1559.545,1.550925023,1.008877972,2.93004947,2.012345429,0.008990359
ENSMUSG00000055937.1,Krt28,257.6,528.13,232.92,821.26,779.3,705.9,799.48,339.55,800.28,752.69,1.513898705,1.453821847,2.85580744,2.73932767,0.009095668
ENSMUSG00000065087.1,Snord22,0,0,0,2.38,0,4.68,6.39,0,1.19,5.535,3.500569564,5.654140939,11.31817593,50.35771577,0.009165873
ENSMUSG00000029188.14,Slc34a2,2.46,2.6,2.54,3.15,9.2,6.81,6.88,2.533333333,6.175,6.845,1.514100358,1.700159949,2.856206638,3.249369818,0.009180924
ENSMUSG00000028545.13,Bend5,3.55,2.93,2.42,6.42,9.75,5.41,6.19,2.966666667,8.085,5.8,1.680032647,1.24861507,3.204352021,2.376132143,0.009197402
ENSMUSG00000031266.6,Gla,5.21,2.43,3,7.8,9.94,5.91,7.36,3.546666667,8.87,6.635,1.565072356,1.192290013,2.958923414,2.285151813,0.009224268
ENSMUSG00000100190.1,Krtap28-10,32.32,64.77,40.95,162.47,79.79,101.16,113.86,46.01333333,121.13,107.51,1.70355056,1.534359,3.257015443,2.896597044,0.009386706
ENSMUSG00000034579.17,Pla2g3,3.78,3.8,2.72,4.04,11.99,8.16,8.53,3.433333333,8.015,8.345,1.465273624,1.563191077,2.761158342,2.955067484,0.009495902
ENSMUSG00000085645.1,Hoxb5os,0.47,0.24,0.18,5.84,1.59,2.64,1.79,0.296666667,3.715,2.215,3.412653068,2.734208146,10.64905177,6.65393672,0.00963707
ENSMUSG00000054537.8,Tmprss11e,6.68,11.1,8.65,10.17,35.67,25.4,25.29,8.81,22.92,25.345,1.63595453,1.82804972,3.107931119,3.55056771,0.009701458
ENSMUSG00000101026.1,D730001G18Rik,54.99,125.28,49.39,191.86,201.29,154.5,155.76,76.55333333,196.575,155.13,1.631265252,1.325311977,3.097845624,2.505870703,0.010428709
ENSMUSG00000028385.14,Snx30,3.4,4.11,3.34,5.67,8.96,8.04,8.7,3.616666667,7.315,8.37,1.26360798,1.495256112,2.400954361,2.819141928,0.010856381
ENSMUSG00000041324.13,Inhba,4.95,4,4.81,8.86,11.37,8.66,7.1,4.586666667,10.115,7.88,1.393706556,1.078136459,2.627528762,2.111307127,0.010903927
ENSMUSG00000066975.12,Cryba4,26.42,66.95,27.02,106.59,82.68,97.16,96.51,40.13,94.635,96.835,1.521555458,1.578935954,2.871004234,2.987494287,0.011236381
ENSMUSG00000056350.6,Krtap13-1,218.2,420.56,208.4,773.42,556.02,480.37,543.64,282.3866667,664.72,512.005,1.528258395,1.165466078,2.884374305,2.243056682,0.01203541
ENSMUSG00000073125.10,Xlr3b,2.2,2.4,1.68,3.16,5.23,6.2,6.85,2.093333333,4.195,6.525,1.228398846,1.891662685,2.343068036,3.710626227,0.012562576
ENSMUSG00000098641.1,Rnu3b4,0,3.3,3.47,13.53,7.85,8.55,7.82,2.256666667,10.69,8.185,2.453134353,2.111851897,5.476045191,4.322457855,0.012752886
ENSMUSG00000098925.1,Rnu3b2,0,3.3,3.47,13.53,7.85,8.55,7.82,2.256666667,10.69,8.185,2.453134353,2.111851897,5.476045191,4.322457855,0.012752886
ENSMUSG00000104856.1,U3,0,3.3,3.47,13.53,7.85,8.55,7.82,2.256666667,10.69,8.185,2.453134353,2.111851897,5.476045191,4.322457855,0.012752886
ENSMUSG00000105025.1,U3,0,3.3,3.47,13.53,7.85,8.55,7.82,2.256666667,10.69,8.185,2.453134353,2.111851897,5.476045191,4.322457855,0.012752886
ENSMUSG00000027186.14,Elf5,3.62,3.74,3.55,5.54,22.15,8.81,7.69,3.636666667,13.845,8.25,2.163844347,1.467093742,4.481073365,2.764644046,0.013885113
ENSMUSG00000027801.7,Tm4sf4,2.61,3.78,2,5.8,7.13,6.84,6.76,2.796666667,6.465,6.8,1.44377959,1.55524088,2.720326071,2.938827907,0.013911487
ENSMUSG00000078263.1,Gm14188,15.05,6.24,4.21,64.59,20.52,30.92,29.39,8.5,42.555,30.155,2.603273705,2.129702004,6.076639497,4.376270771,0.013935885
ENSMUSG00000105031.1,Gm3511,0,0,0,6.51,2.2,0.66,2,0,4.355,1.33,5.276535172,3.684832316,38.76103454,12.86012104,0.014043614
ENSMUSG00000107379.1,Gm43126,6.65,5.58,0,37.12,13.81,21.41,17.21,4.076666667,25.465,19.31,2.888492424,2.523941089,7.404962474,5.75151127,0.014610706
ENSMUSG00000019564.12,Arid3a,2.39,3.62,2.22,5.56,5.67,6.87,7.44,2.743333333,5.615,7.155,1.270735318,1.653935718,2.41284513,3.146909562,0.014657269
ENSMUSG00000027487.11,Cdk5rap1,3.35,2.63,3.29,6.6,8.79,6.62,5.55,3.09,7.695,6.085,1.553639075,1.260400973,2.935566777,2.395623141,0.015067277
ENSMUSG00000025993.10,Slc40a1,55.24,57.77,54.39,47.72,198.76,147.72,150.91,55.8,123.24,149.315,1.369885472,1.736757237,2.584500483,3.332851961,0.015347649
ENSMUSG00000090515.2,Krtap27-1,1.04,3,0.95,3.61,7.94,3.57,3.52,1.663333333,5.775,3.545,1.987464336,1.340344813,3.965394321,2.532118307,0.015763794
ENSMUSG00000098488.7,Pla2g4b,2.09,2.89,0.15,2.95,5.26,5.95,5.98,1.71,4.105,5.965,1.469628184,2.036162244,2.769505078,4.101530179,0.015999756
ENSMUSG00000059845.5,Gm11567,97.58,198.76,98.69,357.26,242.44,222.3,244.82,131.6766667,299.85,233.56,1.482296505,1.134025891,2.79393122,2.194703261,0.016109384
ENSMUSG00000049598.9,Vsig8,57.04,114.22,50.34,131.38,161.92,124.65,136.25,73.86666667,146.65,130.45,1.254532907,1.128341483,2.385898892,2.186072855,0.016471149
ENSMUSG00000029641.8,Rasl11a,4.51,3.47,3.56,10.71,5.04,7.55,8.52,3.846666667,7.875,8.035,1.283551102,1.35142075,2.434374459,2.551632838,0.016581962
ENSMUSG00000046352.7,Gjb2,57.91,106.41,60.74,73.27,199.73,180.75,177.49,75.02,136.5,179.12,1.096430352,1.566132679,2.138249722,2.961098903,0.016888302
ENSMUSG00000103547.1,Gm37665,0,0,0,0,1.23,1.66,4.95,0,0.615,3.305,2.662773737,4.929410225,6.332493701,30.47195642,0.016943997
ENSMUSG00000104961.1,Gm43835,0,0,0,0,1.23,1.66,4.95,0,0.615,3.305,2.662773737,4.929410225,6.332493701,30.47195642,0.016943997
ENSMUSG00000001025.8,S100a6,1350.33,1375.61,1320.01,3298.01,1588.41,2220.53,2638.63,1348.65,2443.21,2429.58,1.181989761,1.166666914,2.268894868,2.244924481,0.016993308
ENSMUSG00000055067.15,Smyd3,5.94,7.98,6,12.16,10.97,11.03,10.96,6.64,11.565,10.995,1.065007915,1.032324475,2.092181358,2.045317019,0.017224486
ENSMUSG00000025880.11,Smad7,3.86,5.52,4.24,6.58,9.14,8.57,10.09,4.54,7.86,9.33,1.048666685,1.332832454,2.068617182,2.518967404,0.017925621
ENSMUSG00000037434.7,Slc30a1,3.95,6.05,4.29,6.56,9.4,9.44,9.93,4.763333333,7.98,9.685,1.002894499,1.318826848,2.004016655,2.494631721,0.017928541
ENSMUSG00000033446.7,Lpar6,4.11,5.38,4.81,7.3,10.09,9.24,9.26,4.766666667,8.695,9.25,1.124069312,1.252368555,2.179608938,2.382322216,0.018068024
ENSMUSG00000085622.8,3110056K07Rik,4.76,6.63,5.2,11.8,9.08,9.16,9.56,5.53,10.44,9.36,1.176971495,1.060561704,2.261016461,2.085743434,0.018095157
ENSMUSG00000108533.1,RP23-272E5.1,1.4,0,5.23,4.13,6.33,10.37,9.49,2.21,5.23,9.93,1.465420716,2.415703124,2.761439875,5.335794573,0.018497597
ENSMUSG00000107191.1,Gm43579,2.94,0.63,2.15,8.81,3.84,5.88,5.15,1.906666667,6.325,5.515,1.933886116,1.779451165,3.820830123,3.432955521,0.018612792
ENSMUSG00000027412.12,Lpin3,13.37,15.63,13.95,12.21,43.71,31.62,32.2,14.31666667,27.96,31.91,1.22648905,1.467334631,2.339968405,2.765105701,0.019353778
ENSMUSG00000086702.1,Gm12347,1.69,2.42,1.79,3.34,5.01,5.46,6.26,1.966666667,4.175,5.86,1.305938999,1.823583908,2.472445978,3.539594046,0.020777665
ENSMUSG00000064899.1,Snord118,5.67,65.16,19.13,152.33,200.42,91.94,32.11,29.98666667,176.375,62.025,2.809901051,1.357053014,7.012364803,2.561613852,0.020895643
ENSMUSG00000076037.1,Gm22752,11.6,38.96,50.13,49.32,130.61,83.82,101.46,33.56333333,89.965,92.64,1.665619261,1.776559345,3.172498014,3.426081201,0.022231306
ENSMUSG00000099851.1,Gm29542,3.12,1.74,2.4,6.13,7.16,4.41,4.44,2.42,6.645,4.425,1.68079581,1.145954969,3.206047521,2.212925633,0.023203358
ENSMUSG00000038580.12,Sct,13.44,32.95,11.67,57.87,34.09,41.75,40.67,19.35333333,45.98,41.21,1.531608096,1.401031988,2.891079128,2.640904236,0.023589218
ENSMUSG00000038843.17,Gcnt1,2.14,2.6,2.18,2.73,9.36,4.69,5.59,2.306666667,6.045,5.14,1.611859416,1.422385363,3.056455189,2.680283048,0.023618187
ENSMUSG00000087581.1,Gm11571,1.2,1.48,1.12,2.02,2.57,4.75,4.8,1.266666667,2.295,4.775,1.056778644,2.117007565,2.080281326,4.337932381,0.023917531
ENSMUSG00000021991.8,Cacna2d3,0.65,0.85,0.56,3.1,2.91,2.99,3.31,0.686666667,3.005,3.15,2.196137363,2.300725138,4.582507884,4.927053504,0.025588092
ENSMUSG00000020205.8,Phlda1,8.27,6.93,9.49,8.51,25.63,13.92,13.43,8.23,17.07,13.675,1.314051949,1.040495421,2.486388868,2.056933883,0.025590042
ENSMUSG00000024485.15,Slc4a9,0.9,1.07,0.86,3.07,3.05,4.1,3.54,0.943333333,3.06,3.82,1.831254011,2.180129747,3.558462447,4.531943098,0.027192853
ENSMUSG00000046157.13,Tmem229b,12.16,17.38,13.15,12.16,35.5,26.26,25.67,14.23,23.83,25.965,1.00871286,1.179510263,2.012115135,2.264998764,0.028816225
ENSMUSG00000019429.7,Ffar3,0.13,0.21,0.32,1.48,2.03,2.08,2.42,0.22,1.755,2.25,2.656996403,3.034266449,6.307185665,8.192288086,0.031262519
ENSMUSG00000036858.8,Ptcra,2.68,3.9,2.61,9.01,4.38,9.85,4.88,3.063333333,6.695,7.365,1.368316056,1.543258221,2.581690498,2.914519837,0.03208528
ENSMUSG00000025557.9,Slc15a1,8.25,9.25,9.64,6.86,24.04,17.84,17.55,9.046666667,15.45,17.695,1.036306412,1.275125381,2.050970032,2.420198503,0.032225428
ENSMUSG00000001804.9,Dsg4,3.05,3.4,2.73,1.84,11.42,8.61,8.72,3.06,6.63,8.665,1.355021467,1.775976624,2.558009224,3.424697648,0.035261604
ENSMUSG00000070063.1,Snora33,0,0,0,3.24,8.07,4.55,0,0,5.655,2.275,5.644797993,4.411905958,50.03265108,21.28707701,0.035491786
ENSMUSG00000024578.2,Il17b,2.46,2.15,1.01,11.03,3.38,2.99,4.32,1.873333333,7.205,3.655,2.142356099,1.224179678,4.414824532,2.336225733,0.035527268
ENSMUSG00000044678.11,Ly6k,0.63,2.55,0.53,3.77,4.69,4.12,2.4,1.236666667,4.23,3.26,1.938111576,1.612781694,3.832037225,3.058409728,0.036629597
ENSMUSG00000097731.1,2700016F22Rik,0,2.44,0.79,5.91,3.5,2.64,2.41,1.076666667,4.705,2.525,2.266033053,1.436333218,4.809987193,2.706321466,0.036694756
ENSMUSG00000027401.9,Tgm3,0.65,0.85,0.77,1.05,6.04,1.99,2.38,0.756666667,3.545,2.185,2.309144185,1.677481924,4.955890064,3.198691648,0.037123336
ENSMUSG00000024731.15,Ms4a10,1.07,0.94,2.15,5,3.98,3.56,3.22,1.386666667,4.49,3.39,1.872761703,1.518152634,3.662329772,2.864240497,0.037697069
ENSMUSG00000043286.11,Pnpla1,6.12,6.67,5.69,5.15,16.53,10.92,10.57,6.16,10.84,10.745,1.076264817,1.105502352,2.108569854,2.151737895,0.03920854
ENSMUSG00000025105.8,Bnc1,3.83,3.88,4.31,4.52,9.46,7.41,8.19,4.006666667,6.99,7.8,1.056475571,1.252416867,2.079844359,2.382401995,0.039653833
ENSMUSG00000090225.1,Gm11559,103.55,220.46,88.99,331.52,213.92,242.36,270.45,137.6666667,272.72,256.405,1.281863178,1.202469203,2.431527955,2.301332121,0.040852303
ENSMUSG00000105039.1,Gm42637,2.64,7.18,2.77,7.7,8.06,7.36,7.37,4.196666667,7.88,7.365,1.162367124,1.106093243,2.238243698,2.152619372,0.042419806
ENSMUSG00000072214.6,5-Sep,22.33,17.94,22.37,18.05,63.54,34.49,34.41,20.88,40.795,34.45,1.224391393,1.038327496,2.336568598,2.053845268,0.042663266
ENSMUSG00000038932.13,Tcfl5,0.46,0.31,0.5,2.61,2.22,2.29,2.17,0.423333333,2.415,2.23,2.447065023,2.37603519,5.453056195,5.191081685,0.043677927
ENSMUSG00000098792.1,Gm27401,0,0,0,0,0.86,1.31,1.62,0,0.43,1.465,2.241355225,3.813931858,4.72841029,14.06396868,0.044794203
ENSMUSG00000091271.1,Gm17104,0.81,0,0,0,3.68,12.2,1.51,0.27,1.84,6.855,2.533484783,4.407129802,5.789684702,21.21672098,0.044994534
ENSMUSG00000087017.7,4930417H01Rik,1.14,0.69,0.69,2.88,2.31,3.53,3.11,0.84,2.595,3.32,1.747437072,2.12854439,3.357615602,4.372760673,0.048350932
ENSMUSG00000057177.12,Gsk3a,3.54,2.23,4.2,2.84,11.85,7.55,6.41,3.323333333,7.345,6.98,1.386418996,1.354414144,2.614289654,2.556932622,0.048854107
ENSMUSG00000057262.1,Gm10020,1.59,0,0,4.27,2.31,0.92,2,0.53,3.29,1.46,2.625370132,1.55077331,6.170426158,2.929741364,0.049065879
ENSMUSG00000030494.13,Rhpn2,2.59,3.12,2.54,2.09,7.35,6.11,6.49,2.75,4.72,6.3,1.022231873,1.470036873,2.031058611,2.770289739,0.049516195
