gene_name,gene_id,CCT1,CCT2,CEA1,CEA2,CMA1,CMA2,CLA1,CLA2,CC1,CC2,CC3,CRT1,CRT2,CRT3
Mxra8os,ENSMUSG00000073679.2,1.745408198,1.625600024,2.108617419,1.872007139,1.455956287,1.270044984,1.191936176,1.195089378,3.30671492,2.720768278,2.584186905,0.709641126,1.064531507,0.890540162
Gm9770,ENSMUSG00000040540.5,63.85795934,60.67329192,97.79148455,111.5771858,174.6198556,106.702609,152.4846047,160.4104628,165.2084096,166.5723714,162.3468297,18.6768918,39.36909515,20.17123403
Mmd,ENSMUSG00000003948.16,63.08531087,64.61408668,81.9842753,83.17902844,96.04829863,90.61069342,117.3064025,121.2073884,137.4909138,132.2886972,128.6977265,23.95663879,34.56742611,23.72440157
Lrrc7,ENSMUSG00000028176.11,11.50608326,13.42419658,15.8961957,17.67363475,13.41870898,11.42235851,13.09053766,14.31780353,23.66808467,20.53166485,19.39521556,2.000927516,3.088321024,1.451963177
Olfr376,ENSMUSG00000063881.10,0.300458061,0.223945379,0.313252948,0.514245389,0.530388316,0.203591256,0.615902186,0.508961169,1.449331779,1.309363963,1.3078849,1.669323299,1.71879262,2.118161353
Cox7b,ENSMUSG00000031231.4,0.038965535,0.070404173,0.142491383,0.127098493,0.033078481,0.165101404,0.21729845,0.251210292,0.26398914,0.277716555,0.349651383,0.482807293,0.555684186,0.531224853
Trim17,ENSMUSG00000036964.14,0.091101759,0.042569845,0.309317961,0.16882797,2.78E-17,2.78E-17,0.688522023,0.712118553,0.735077023,0.918473604,0.999619531,2.271375866,1.371448642,1.974243255
4732456N10Rik,ENSMUSG00000048699.4,2.040603522,2.39152422,2.904385731,1.578667875,2.489268438,2.875597775,6.644654975,6.337200363,3.568373093,5.388427508,5.9063032,7.598266231,6.955970336,7.043261377
Spag6l,ENSMUSG00000037708.16,0.356771477,0.494347432,0.301773385,0.661190132,1.133497426,0.893819004,2.391117306,1.610096154,1.93868344,1.721140106,1.863002094,2.492186837,2.410259078,2.659607973
Pf4,ENSMUSG00000029373.7,58.07313984,59.61884886,58.7841333,100.5457578,157.6033029,86.28958516,314.1240831,309.6933361,223.1893855,228.1715671,251.6533919,379.8563546,366.0168478,345.3433865
Adat2,ENSMUSG00000019808.8,0.838428803,1.04032957,1.031759462,1.74405175,2.080191728,0.886847925,2.803188443,2.702521115,2.322844041,2.974292219,2.889122062,4.362363265,4.146557745,4.392864644
Gm5590,ENSMUSG00000046372.4,0.256711203,0.178116797,0.170777259,0.091027167,0.043644475,0.165234807,0.252047536,0.285929513,0.202857409,0.29938413,0.54625605,1.628676236,1.19475512,1.207774095
Ppil1,ENSMUSG00000024007.14,0.15277513,0.041859655,0.051938657,0.049136988,0.198837962,0.001828826,0.200339841,0.003249563,0.327045463,0.351828683,0.485379943,1.346800033,1.417138068,1.190234394
Chrna3,ENSMUSG00000032303.6,2.335301282,1.91580792,2.382549022,2.286875177,3.008891169,3.4244167,3.098850101,2.934234865,2.731353905,3.161414166,3.917398634,5.306574374,5.528837099,5.320837546
Ulk2,ENSMUSG00000004798.14,0.431279628,0.390006026,0.860993659,0.7849195,0.708588536,0.579424725,1.194977515,1.672899607,1.257329486,1.435615556,1.762464636,4.059221171,3.2394462,2.973793962
Olfr1271,ENSMUSG00000075062.3,0.096922671,0.189679566,2.78E-17,2.78E-17,0.000795796,0.175404322,1.59655353,1.363373762,0.776468599,0.846985591,1.10281655,3.228358496,2.015142594,2.366009392
Diap1,ENSMUSG00000024456.16,1.344660105,1.068857535,1.475109142,2.117845146,2.043830338,1.396187839,6.42529625,6.797828873,5.197007809,4.279758036,5.620849142,11.00550184,9.13137154,12.29483852
Mrpl47,ENSMUSG00000037531.8,0.966099281,0.68112985,0.827801177,1.069853306,1.378450884,0.663810067,3.710032597,3.676249156,2.389182898,2.011817194,2.902764918,6.025738487,5.203074853,4.758207753
Trpc4ap,ENSMUSG00000038324.13,3.103445276,3.237114957,2.524965886,2.705178422,1.898485481,2.441887022,2.891432574,2.004008496,3.023464447,3.631132864,4.119908159,6.729042814,6.124389011,7.227739024
Pih1d2,ENSMUSG00000000167.14,0.04693516,0.097787901,0.072937176,0.566112824,0.324175962,0.200988078,0.3828806,0.140892273,1.685938086,1.465505507,1.17604332,3.103595468,2.340414714,3.310375874
Ndufb2,ENSMUSG00000002416.13,5.300282497,5.293977783,4.313856585,5.52112474,6.951771059,5.650712094,8.959933093,9.469359732,9.989373379,8.880114562,10.90724525,20.68716912,15.11735573,21.30151163
Dars,ENSMUSG00000026356.15,0.411010118,0.129901877,0.51779048,0.573457572,0.387049594,0.330077545,1.148291937,0.859494494,0.926459025,1.431480951,1.55307854,3.858876501,3.419856123,4.180959347
Pigf,ENSMUSG00000024145.6,1.518785376,1.629771582,1.405268586,0.827184339,2.386443843,1.719762695,2.587343672,2.5400342,3.28292841,3.571394954,2.838583729,4.435285299,4.588271233,4.032065803
Igsf10,ENSMUSG00000036334.12,1.741610697,2.406728975,2.535216644,2.659042608,2.068710925,1.873425535,2.916372387,3.49505641,3.005067815,3.034930803,3.349909183,4.731641934,5.280250428,5.046353505
6330403K07Rik,ENSMUSG00000018451.6,1.596602563,3.483544036,1.881128184,4.174039724,2.134986511,1.238455408,14.1058695,11.61201197,3.949047031,6.6593511,10.65543713,28.60742844,24.22058256,26.8434025
Gm16477,ENSMUSG00000062758.6,18.97259559,15.78408759,13.58496056,22.31033721,28.92595979,24.7265139,59.60391044,52.38851577,31.36697251,32.74287326,39.05661683,62.40669179,65.13114072,56.20606083
Tbx15,ENSMUSG00000027868.11,96.29151612,102.618606,79.22357374,89.09615395,129.2715418,101.9443606,135.1405888,131.1842759,142.9951573,126.0406738,148.2614965,258.8750138,230.4421694,223.5116609
Cyp4a14,ENSMUSG00000028715.2,4.542151956,4.884670189,5.612811106,5.827256059,8.805404131,6.803288505,10.6801459,10.50089551,12.36535827,11.82248086,11.16150285,19.51688593,19.39632785,20.46580001
Cenpo,ENSMUSG00000020652.17,0.389523088,0.625300192,0.448487101,2.101325971,2.691624915,1.342482137,6.433348802,5.963450921,4.287110263,3.329978143,4.148106921,7.82561469,9.202383898,8.006819018
Gm12866,ENSMUSG00000066060.5,0.090919932,0.051591304,0.151611325,0.135876905,0.16861258,0.134537332,0.343501187,0.344560853,0.24259165,0.193732742,0.286661107,0.666889356,0.534320192,0.593521971
Pon1,ENSMUSG00000002588.12,0.24474284,0.308746024,0.225616524,0.152434148,0.293043752,0.179120938,0.299932394,0.399476473,0.326518097,0.351163504,0.381668696,0.708911067,0.617760119,0.776925135
Spata22,ENSMUSG00000069825.11,1.080199092,0.810535323,0.79593418,0.749863187,0.365934261,0.265766791,1.026857803,0.878245038,1.077007727,1.108813247,1.179472703,2.540514131,2.387790682,2.027914027
Afmid,ENSMUSG00000017718.15,1.016903664,1.808973045,1.287897769,2.104581399,1.263963182,1.711259997,6.079033931,7.498816869,3.376665315,3.802447053,4.506626151,9.3094729,8.061951249,11.23606987
Ptgfr,ENSMUSG00000028036.6,1.777863265,1.75666304,1.651644543,1.205347621,1.204541721,2.016797082,1.985521567,1.742659659,1.787516314,1.867717938,2.224913815,3.876262181,4.212669149,4.028395744
Igf2,ENSMUSG00000048583.16,16.86822242,17.41849812,14.76001981,14.86633341,19.63446583,12.66489237,20.39079107,18.01097703,23.08358547,22.53050304,24.19910992,48.43273815,42.46993761,45.74094306
Gtpbp1,ENSMUSG00000042535.8,0.492492469,0.463944183,1.180026877,0.804898823,0.915770241,0.720637471,0.813936664,0.816162842,1.273063463,1.254915912,1.130217701,1.86529281,2.386616756,1.936667683
Dennd1c,ENSMUSG00000002668.7,2951.65332,2563.110255,2226.783243,2470.403808,10705.51484,8409.078661,6145.861294,6003.357698,6465.407487,6217.566145,6699.55754,11781.86345,12465.14076,10311.56539
Sprr2b,ENSMUSG00000050092.3,0.57557167,0.397100309,0.271573994,0.82730516,0.807585723,0.120182161,1.497468809,1.037128958,1.427849035,0.999367007,1.470926742,3.441374875,3.494927744,4.716881666
Dtd1,ENSMUSG00000027430.12,0.621355531,0.377710406,0.384465667,0.732497436,0.45157444,0.681376043,5.831995382,4.832038092,4.869275254,3.021184035,3.881207779,11.44772682,7.809444122,10.77955988
4932415D10Rik,ENSMUSG00000044581.7,0.901977247,1.029753434,0.790699168,1.612849765,2.522831466,0.914400526,4.354140241,4.408210438,1.939128206,2.248493056,3.128356658,7.030954865,7.191024168,6.974327103
Pias1,ENSMUSG00000032405.9,2.65306865,3.151527882,2.477380974,3.257120693,4.358845742,3.54267352,3.755496505,3.711042939,5.133534068,3.833668612,4.168535973,6.905603836,7.098742903,6.801545036
Nr3c1,ENSMUSG00000024431.14,7.668411636,7.037947056,8.296013721,5.928869852,8.800839717,8.711085191,9.865151266,10.008875,9.957637759,11.20807289,10.26047476,16.17697655,19.65064078,16.50119963
Bfar,ENSMUSG00000022684.14,4.313387446,4.973573889,4.168270365,4.736036249,4.203156638,3.402400796,7.410451594,7.796507845,7.244064992,5.964363448,7.283876883,15.77134802,12.99101244,16.44056327
Fam19a1,ENSMUSG00000059187.12,0.638247984,1.863974802,0.726009094,1.568688719,0.837459679,0.007754453,6.978674205,8.239371706,3.052829764,2.765499054,4.722894933,12.91219029,11.77993148,13.10549599
Ccdc103,ENSMUSG00000020930.9,0.087867577,0.208442574,0.315631212,0.358887821,0.199974886,0.17794557,0.48264834,0.527590338,0.452553225,0.643428442,0.508925771,1.307135803,0.978743034,1.225607064
Exoc6b,ENSMUSG00000033769.16,0.833040984,0.580213676,0.530221765,0.958240624,0.667024627,0.536303848,1.566402971,1.462611798,0.904761093,1.419497711,1.366707056,3.385728442,2.931001332,3.045001562
Rnf17,ENSMUSG00000000365.8,0.037503017,0.153378691,0,0.067525521,0.063795004,0.000578183,0.45816239,0.448608896,0.295417294,0.309476697,0.401948101,1.012176221,1.361913095,1.335748529
Gyg,ENSMUSG00000019528.18,2.369648621,1.680326912,2.490814378,2.522581531,2.882404476,1.929153714,5.322240421,6.318038894,4.227192896,3.310948863,4.44743358,9.374580404,8.560844563,10.71714693
Klhdc8a,ENSMUSG00000042115.4,11.46383989,11.85723957,8.603082328,7.578251697,30.85193516,35.61152981,72.51539475,65.46276912,40.66935858,51.03789898,46.89438159,120.3037839,84.32953755,113.1833926
Rnf113a1,ENSMUSG00000036537.6,0.311529113,0.513909106,0.584174595,0.52622827,0.221876917,0.359611046,0.74355825,0.691427215,0.465356131,0.842385288,0.790121184,2.060651714,1.552478734,2.160717775
Prickle2,ENSMUSG00000030020.13,192.8636775,214.3882142,201.4130591,264.3702236,351.3326722,398.1831492,921.6676183,824.1606254,552.4640421,693.2173782,626.2732356,1593.380089,1069.688647,1469.527227
Zfp800,ENSMUSG00000039841.14,0.689828563,0.854941901,1.307781478,1.003059747,0.552970354,0.449564673,1.332512924,1.076881922,0.993185811,0.704732276,1.330812492,3.201895894,2.755051262,3.664273905
Serinc3,ENSMUSG00000017707.9,7.072571716,8.335861463,7.248818759,11.16479359,13.84106143,7.756286749,32.65129733,35.24928586,22.59165098,22.82072197,24.57157344,62.98694338,49.2581289,62.31515551
Atrx,ENSMUSG00000031229.16,0.36110373,0.316290679,0.225208284,0.17939453,0.396074652,0.158858578,0.526094741,0.484077849,0.533888213,0.488088582,0.456560355,0.923833856,1.005517792,0.841751576
Rfc1,ENSMUSG00000029191.16,1.178734724,1.165766787,0.664245116,1.340560033,1.482743052,0.814270153,10.45118757,9.513311723,6.022314139,7.947083145,7.610304684,24.51990245,16.92964916,25.3391352
Actr1a,ENSMUSG00000025228.4,25.14055028,22.33091351,20.54822246,23.34352103,31.62326418,29.96030396,113.5697022,108.6392171,81.43943279,74.33199171,80.90483853,220.6606473,161.9551603,228.0659957
D5Ertd615e,ENSMUSG00000029092.9,5.966851197,6.062265562,6.126809549,3.526219648,3.888469681,6.466169325,3.312745301,4.118963716,3.395041741,5.174041203,6.471817676,15.6904673,13.67463132,14.37055972
Cyb5b,ENSMUSG00000031924.3,1.613864712,1.167498811,1.648781579,1.351888311,1.282923825,1.510604294,2.280772791,1.963226858,2.178091248,2.034760946,2.011986778,4.310710695,3.342238179,3.868155252
Leprot,ENSMUSG00000035212.14,10.13264681,8.217736775,8.747017073,6.897702425,7.355204126,12.4583626,22.40835275,20.04153153,12.86159805,16.52642295,14.50206732,25.70135373,26.07612304,28.91919647
Gtdc1,ENSMUSG00000036890.13,6.329432043,5.407403342,3.514498151,4.560440025,7.278595669,6.524860785,6.335501295,5.671065392,7.001272412,5.790975128,6.452804912,10.94198383,11.46794608,11.76033372
Pif1,ENSMUSG00000041064.13,0.305856435,0.373287559,0.544044428,0.682676794,1.012306375,0.009368055,2.444581426,3.323924806,0.782520515,0.99908094,2.075046503,7.380983793,5.07376203,6.93701351
H1fnt,ENSMUSG00000048077.5,0.031057812,0.043284349,0.052261111,0.023415218,0.000298683,0.06758158,0.134715337,0.12394065,0.169222203,0.108854825,0.181591053,0.534566679,0.629729433,0.696032399
Flrt3,ENSMUSG00000051379.12,17.31837078,19.7927556,25.98812091,29.62453443,15.05198107,9.535277073,74.33806575,76.59795892,66.28149653,64.53103446,72.41611526,252.9867738,157.6827495,233.8199403
Fndc8,ENSMUSG00000018844.6,2.013657677,2.712092675,2.951103321,3.529109755,4.282351484,3.05400958,8.27529809,10.03861881,4.26095487,5.356017202,6.387245877,18.64605168,12.92704458,14.4141491
Hip1,ENSMUSG00000039959.12,0.365972514,0.48480493,0.620891885,0.571061843,0.949336109,1.039154798,0.819410912,0.626573301,0.69217157,0.843949828,0.771052649,1.41867036,1.405277396,1.337661311
Scyl1,ENSMUSG00000024941.8,3.151988024,2.813012081,2.494291967,2.339074302,1.751775219,2.143083956,2.010543515,1.83244136,2.007114092,2.13072893,2.549202054,5.225119992,4.267331056,4.785315645
Spp1,ENSMUSG00000029304.14,83.89212859,95.89622784,77.1875605,104.878552,121.3360405,92.60175429,248.0264095,224.4202024,235.5987765,223.0106963,211.3933385,608.5040603,393.9697311,570.2798784
Gm9763,ENSMUSG00000037438.5,0.222634806,0.104711106,0.206742318,0.838263368,0.583550654,0.407445644,1.475249754,2.126106822,1.210824753,2.284040156,1.810019337,6.169723885,4.597433443,6.147756206
Rassf5,ENSMUSG00000026430.15,2.782911797,2.725710245,3.100661238,2.095304413,2.03171373,2.359644225,3.487896969,3.313436574,2.614905241,3.238468229,3.286406538,6.603306924,6.949818693,6.752937269
Pigl,ENSMUSG00000014245.8,4.940837438,4.557743291,2.756947091,2.85516813,2.690484669,3.535091667,4.932887279,5.182629005,2.573785418,3.457682932,4.910667522,11.70573416,9.842355533,12.93981422
Mfap4,ENSMUSG00000042436.12,16.0549543,16.35274173,14.57951625,10.58464602,7.032047896,9.158322178,13.47856705,13.03448389,10.80332543,14.01567729,13.48696572,25.65557538,22.81109407,25.44163893
Abhd3,ENSMUSG00000002475.15,1.489255014,1.395190969,1.796217203,2.522477235,4.167541982,2.882579779,9.091980846,9.038889118,6.108692352,4.653734049,6.303139285,17.73278565,14.90585625,17.3190395
Npsr1,ENSMUSG00000043659.11,3.610674852,3.556939503,3.267222039,3.190702894,3.998463066,4.743486258,8.443437598,9.687504524,6.723446248,7.292631786,6.647917882,16.92635038,11.95826017,14.93160451
Kctd15,ENSMUSG00000030499.9,5.64108963,5.410078453,5.9210432,6.965271785,5.209887664,5.494901944,32.87794081,32.78485681,23.2329679,23.47749057,24.29905104,79.48091509,50.70612606,82.35152539
Wdr82,ENSMUSG00000020257.12,1.372053882,1.69841116,2.443280339,3.065240236,2.444808847,2.49386906,4.141999131,3.65640709,3.542980553,3.381888958,3.501468332,9.325284296,6.782604908,7.51059819
Fpr1,ENSMUSG00000045551.7,20.81955036,18.78463805,21.15660211,28.91929178,46.2330698,37.84010789,74.37378725,70.89124857,45.74783105,48.8554117,47.05340741,91.04813485,93.86882285,98.69174939
2010109A12Rik,ENSMUSG00000029384.5,7.029561652,8.25205063,7.547739784,6.275390491,13.0935025,12.00095453,5.337479114,4.983940579,8.666213355,7.781487821,9.264074152,20.81956569,18.98092595,16.60735727
Abcb8,ENSMUSG00000028973.18,0.164552868,0.319383068,0,0.780010239,0.220536531,0.156713335,2.035687949,1.242559787,1.377208532,1.041092325,1.553567625,5.069031424,4.897791688,5.743292534
Gm26204,ENSMUSG00000064840.1,3.392607691,3.579782164,3.084851285,3.920222331,4.769749676,3.443362198,6.690002436,7.106488476,4.011651929,4.546183429,4.993120506,11.14130508,8.847829074,9.823841443
Dctpp1,ENSMUSG00000042462.4,3.796651031,4.023775132,3.916337146,4.137157385,2.107816003,1.64103778,4.818204236,4.700822984,3.971328251,5.358363831,4.326386214,8.927930526,8.1534628,8.923030855
Idh1,ENSMUSG00000025950.16,2.311370051,3.751346772,3.370905387,5.840195746,5.849661109,4.456825989,15.65951037,15.79646576,11.07924506,11.61923781,11.55563557,33.1099399,28.16925047,32.35686812
Aox1,ENSMUSG00000063558.4,2.820933941,2.978983663,3.54325879,3.495509739,1.896452442,2.198550958,4.695506463,3.973859884,2.458307558,2.494464911,3.651347174,7.798915187,7.65063874,8.865253852
Mtch2,ENSMUSG00000027282.17,1.076505392,1.261696203,1.37254156,1.056421687,1.105825476,1.274716431,2.165535372,2.537528033,1.482700949,1.374303203,1.65002393,3.334961845,2.990694413,3.788144791
Supt20,ENSMUSG00000027751.13,2.773584342,3.375082014,3.836349579,6.598330679,6.748339985,5.944137257,9.125627283,10.20952379,5.797423881,6.782398017,7.217043473,17.21671269,15.75116478,14.56232099
Ppp1r11,ENSMUSG00000036398.13,0.898630372,0.823035722,0.372809456,0.888921294,1.678873973,0.88098121,2.235678094,1.939575206,0.842501605,1.02786604,1.683454048,4.599657421,4.059285373,5.25420372
Cabyr,ENSMUSG00000024430.13,1.742412561,1.729099978,1.708800787,1.65282633,1.527001032,1.15462387,2.242734738,2.162240326,1.596044211,2.436643023,2.372610534,6.160157096,6.067777766,5.827641129
Epb41l4a,ENSMUSG00000024376.6,6.7305898,5.945443305,5.409035692,7.849424878,11.21151679,8.684817854,27.50424838,27.31037129,17.88756372,19.7745968,18.69234132,54.20178218,40.34433772,53.29253833
Pramef12os,ENSMUSG00000028590.6,1.833180035,1.417264717,1.468270794,1.457160963,1.425797344,1.354277786,3.180189238,2.703194554,2.405696358,2.01755976,2.251529122,5.754640077,4.247756918,5.287545732
2310057M21Rik,ENSMUSG00000040177.9,27.66582768,26.96825597,30.16653315,40.12855663,61.55604892,42.62918006,95.17685387,98.31535195,78.69663231,75.73207991,87.06435493,293.6025321,217.0850847,252.3708603
Ccm2,ENSMUSG00000000378.15,5.937439074,5.818391478,5.790618955,5.34635992,5.24395249,3.514457838,9.334692793,8.600408876,4.490817789,5.978910756,6.362902354,13.65214549,12.25780458,13.171085
Zbtb43,ENSMUSG00000026788.13,0.782238665,0.778102353,0.805652704,0.731332574,0.615153892,0.493016235,1.45809957,1.192098032,1.220347704,1.016454099,1.159160455,3.051692451,2.414660469,3.561136046
Epas1,ENSMUSG00000024140.9,0,0.061826198,0.033151348,0.120173513,2.78E-17,2.78E-17,0.736237057,0.444882153,0.182223097,0.516063359,0.361033021,1.136833619,1.228586262,1.187254797
Ticam1,ENSMUSG00000047123.8,120.0684765,109.6356503,105.9749747,120.9269804,147.2081857,129.5540301,305.4139348,292.2699858,158.6870786,169.2036083,175.1815987,347.009606,350.7802502,385.0718784
Zfp939,ENSMUSG00000030424.15,0.351876706,0.325777053,0.415327238,0.548427822,0.750849,0.707427959,2.012718774,1.554220908,1.20625606,1.579635675,1.690826205,6.375348213,4.135544427,6.504845606
Papln,ENSMUSG00000021223.13,5.595553528,5.100703395,4.108457993,6.012821205,7.154346099,6.448683665,11.73311967,9.995750919,6.889406093,6.791586998,7.370147546,16.07263863,14.68316572,14.98912297
Cul7,ENSMUSG00000038545.13,1.58984188,1.365184852,1.665107925,1.98423248,3.349560468,2.360687004,7.451013392,8.042639338,5.373942953,5.157804455,5.080386683,15.43373956,10.62680738,15.43502954
Ucp3,ENSMUSG00000032942.14,44.6309839,43.58861335,47.59291094,34.86602346,52.07598127,65.30278908,66.00682535,69.20816748,55.55568141,54.91466593,54.36925719,102.5546118,112.9674081,105.3175552
Zfp367,ENSMUSG00000044934.12,4.085035468,4.074889567,4.426053393,4.500216882,4.985155062,4.50631567,8.755388344,7.446928736,6.675147937,7.018645674,7.463386918,21.51143059,17.72769937,21.70683389
Pkd1l3,ENSMUSG00000048827.11,1.418935476,2.309555166,2.625242288,2.867735862,2.103642428,2.339754258,4.227274828,4.615388614,3.054511525,2.981491204,3.080952037,6.580667358,7.040051077,6.343967621
Zc3h14,ENSMUSG00000021012.15,2.93007743,3.607351894,3.05371683,5.187972537,3.03297113,1.528203933,33.65133505,33.31851108,20.49513693,24.59456508,24.50730899,95.51007617,65.40350563,94.35272164
Fam126b,ENSMUSG00000038174.14,2.619992812,3.039231746,2.93600624,2.337306451,3.548482586,3.899523894,2.460262539,2.735965803,1.781738964,2.08929966,2.774429487,5.611604665,5.486728989,5.400126547
Abcg1,ENSMUSG00000024030.6,0.203915432,0.141802284,0.149749351,0.271442057,0.147797816,0.123497443,0.411616001,0.380066153,0.212033507,0.318494607,0.266426589,0.562643186,0.620118877,0.677191788
Psmd3,ENSMUSG00000017221.14,12.02596826,11.07832399,10.4992509,10.70090704,9.238534864,6.862919392,12.05062575,9.457920488,8.30146566,11.28111233,10.58092515,23.53196,19.51946801,23.68565349
Zfp354b,ENSMUSG00000020335.13,3.279215463,3.11160035,3.249421958,2.65032088,1.467056091,2.624225606,2.607778983,2.840735309,2.411735542,2.518243438,2.720829267,5.413575799,5.101491632,5.994228482
Rtp4,ENSMUSG00000033355.5,0.210950385,0.225244328,0.260536655,0.305455111,0.407041709,0.244926068,0.974849969,0.630922274,0.578840762,0.781480701,0.842250071,3.403441229,2.666141257,2.826159253
Fis1,ENSMUSG00000019054.13,6.631389217,7.920909512,6.854032132,7.262777635,7.81257707,5.176394511,14.09011367,11.07573115,5.602797053,6.96064126,9.110173245,23.38130017,22.52240423,20.97655638
Defb5,ENSMUSG00000039785.5,25.78652494,26.11379023,21.65318598,30.31208613,31.58136371,29.86404978,17.85578562,17.47568958,41.81785783,37.90322176,38.65989586,123.0943904,101.8391067,115.4879793
Rps5,ENSMUSG00000012848.14,31.64426635,29.69555243,29.11980352,38.5931565,39.17922912,26.56546208,81.03271014,80.73748384,48.46171561,53.48591171,49.71972863,120.6472196,100.8053491,120.3024602
N4bp1,ENSMUSG00000031652.10,0.5755247,1.101819602,0.765312008,1.448083406,0.334104955,0.147320468,7.003064248,7.928563859,4.513442608,4.259116493,4.88100588,19.01551601,11.76300092,19.74788843
Eapp,ENSMUSG00000054302.15,0.503980764,0.370162905,0.398396985,0.439133221,0.285278114,0.551545298,0.57509733,0.641874355,0.503441124,0.498752803,0.529041047,1.274626942,1.159016805,1.325388824
Rorc,ENSMUSG00000028150.14,1.691101321,2.605485252,2.164687549,4.000510467,6.30854459,5.110586628,4.198258259,4.392143079,5.210703836,4.251497555,4.555088197,11.66355191,10.23435555,11.68439964
Mir7-2,ENSMUSG00000065609.1,0.862928871,0.80487285,0.741751159,0.63224289,1.289251864,1.044767931,1.920689155,1.796260886,1.326412414,1.010532031,1.687288267,5.557062477,4.146749802,6.100526961
Depdc1a,ENSMUSG00000028175.15,4.823786046,3.911284681,3.829591526,3.25921236,3.409279807,5.811901492,4.771645628,6.500170143,3.325921462,3.792717915,4.640551841,10.04122054,10.54971504,11.12092822
Fscn1,ENSMUSG00000029581.14,8.125770537,8.176238033,6.370122575,5.488151429,6.141699657,8.63445549,5.571728679,5.380590622,6.61294543,5.677980858,6.987250423,17.08321929,14.42680421,16.16132274
Ppp2r2d,ENSMUSG00000041769.13,0.106937954,0.124627689,0.477203802,0.210622521,0.147464632,0.069175526,0.897413894,1.007955913,0.398535371,0.185342578,0.505445906,1.439446413,1.844222821,1.330525586
Farsb,ENSMUSG00000026245.16,0.482024959,0.520377892,0.488798441,0.629060839,0.387364987,0.372674679,0.103336856,0.282146599,0.638421863,0.542184556,0.675334351,2.651422921,1.785050329,2.12840798
Ddit3,ENSMUSG00000025408.15,2.159042951,2.050614629,1.690351319,1.634952577,1.491898927,1.863417032,2.468269649,1.935587138,1.279719957,1.623132429,1.888165316,3.858623026,4.149572468,4.605561867
Emc3,ENSMUSG00000030286.6,1.250162484,1.202082074,1.943987515,1.637808956,3.298087938,2.35985822,6.735306059,4.981241235,3.150335308,1.955690697,3.011768916,7.095332428,6.185704744,7.415661786
Daw1,ENSMUSG00000053161.16,0.073182251,0.069971371,0.14224327,0.145010982,0.323150925,0.060063552,0.471464917,0.527271977,0.32593074,0.340094659,0.277647287,0.671775648,0.694876981,0.711413323
Nelfcd,ENSMUSG00000016253.12,1.703733768,1.814478086,2.217674339,3.089651227,1.891791243,1.658644777,6.922249779,5.978186403,4.752923077,4.35686154,5.255979744,20.67728654,13.08956435,18.33760824
5031414D18Rik,ENSMUSG00000034959.7,1.386016069,0.899218275,1.051846285,2.230701383,1.590657371,1.367624971,3.52842988,3.192375447,2.562651354,2.032101167,2.666536721,9.327199614,6.634529826,8.087352608
Tgfb1,ENSMUSG00000002603.15,43.0755197,43.38185025,36.58519635,44.40388832,41.31998203,27.02384466,60.13182413,63.8683812,45.84850637,47.7817113,44.61352054,86.82027712,95.82897434,98.37943343
Rit1,ENSMUSG00000028057.14,0.594454253,0.706242683,0.393577001,0.167281968,0.221737895,0.338347054,0.367102919,0.390094434,0.409071254,0.289594974,0.444057763,1.280078613,1.104502919,1.057058755
Tmem86b,ENSMUSG00000045282.7,18.08717695,20.46509555,20.64745048,16.74551701,11.18704026,16.30855165,18.06958917,17.97312412,13.17027298,15.03409535,15.89365329,32.01094559,31.60713745,31.08009721
Hdac2,ENSMUSG00000019777.16,10.83659843,7.953073783,8.002504199,8.645418128,10.45288144,9.139908351,17.43835183,15.63203051,15.30307067,15.02495355,13.93785399,39.33374322,31.5580562,41.11516322
Lipc,ENSMUSG00000032207.9,2.591160506,2.155621138,2.641935567,3.500595553,4.527715573,1.805041344,6.494726117,6.154539656,5.127169774,4.465364723,4.141973948,9.949334116,9.392199858,9.796659345
U90926,ENSMUSG00000029409.7,50.98304521,48.11374182,48.27723129,53.96595627,70.29497869,60.80801065,32.49449398,32.15895107,45.1550463,45.83075852,49.08701281,103.889553,123.2159153,98.18158499
Igfbp6,ENSMUSG00000023046.6,295.1992152,289.4947994,331.1482166,205.8986523,859.6239429,1028.177957,679.2174282,611.5356797,550.8296897,526.1202898,542.5239827,1222.135417,1349.740035,1055.495289
Rabggtb,ENSMUSG00000038975.14,0.518116604,0.87693726,0.649198421,0.561277982,0.407607497,0.319707108,1.695830603,1.700219153,1.025786942,1.201239871,1.128033931,3.763495261,2.819678475,3.309874459
Stxbp1,ENSMUSG00000026797.15,7.765650019,7.120830551,6.530168884,5.466039946,4.497890904,5.344956612,3.441734361,3.256384622,5.102364981,4.256147927,5.309619092,11.40115498,12.00714911,12.66191935
Gsg1l,ENSMUSG00000046182.8,1.143434747,0.81885272,1.380700166,1.624526754,0.965313664,0.498125309,10.11581666,11.39811938,5.987820199,5.365986217,6.007526146,21.83374228,14.89625464,24.5102833
Prdx2,ENSMUSG00000005161.15,4.590339452,4.460627843,5.288889848,4.56143572,4.608309604,4.99757479,9.772566314,9.88356208,8.130134546,8.658975762,6.4907969,14.93932756,13.96128952,14.9594978
Slc25a35,ENSMUSG00000018740.14,2.121157429,1.797442806,1.831582455,3.192146146,1.759886974,0.743825989,4.295256379,3.5943527,2.265481504,2.18548351,2.686076094,8.006962772,6.496477331,6.867818132
