gene_name,VCT1,VCT2,VCT3,VEA1,VEA2,VEA3,VMA1,VMA2,VLA1,VLA2,VLA3,VC1,VC2,VRT2,VRT1
Gm10392,39.35618581,31.31806626,117.3434371,37.17202717,28.48847392,40.0677702,116.2373228,64.80666553,176.7061835,187.2427338,165.1187641,334.4740732,363.247963,117.0403013,45.51457854
Nup88,5.177620952,4.186131344,5.799947024,0.822426376,0.911412279,0.194471055,3.563982888,3.840679627,6.220558148,7.720264149,6.769667904,9.044110547,12.21227275,4.714352146,2.742591617
Nif3l1,5.089973512,5.767495709,6.145489718,2.673067025,3.275526349,4.770356615,13.7258633,14.31393577,13.87997012,11.92650886,14.23661291,18.82896642,15.26364992,4.961051092,6.594087459
Irx1,0.970767402,1.509922441,1.080164176,1.999687821,1.525974119,1.303030816,3.402376519,2.043220676,5.290109864,5.211096977,5.714551863,10.21194988,10.6015366,2.757733161,2.789999847
1700026J12Rik,0.189092282,0.147431271,0.154508822,0.262726295,0.317597376,0.228122062,0.286776306,0.209877762,0.70084244,0.540010308,0.896878113,1.432803391,1.807609734,0.608535849,0.192290933
Cfc1,0.902130364,0.790191485,0.727274199,1.251782716,1.20729458,1.230791064,1.423872115,1.326757269,2.830601156,2.466910949,3.202132112,3.702378765,3.716172493,1.755905266,2.245481216
Map3k15,5.949151448,5.520872796,7.15339505,6.468415957,8.25989821,5.472230141,9.389450356,7.244601093,11.08389013,13.4504684,14.26857532,14.0368896,15.70047339,6.840517321,5.802599109
Erlin1,3.099680233,4.127231866,4.030204697,1.96246741,2.664263996,2.534688143,5.244499887,5.640424764,7.241098579,7.381364646,7.491510274,7.480455415,8.141325431,2.530435357,4.34801289
Gm5670,1.330694326,1.398528954,1.192049101,0.488886653,0.228424505,0.392599343,1.069047787,1.732294463,1.913639236,1.502487073,2.37720271,2.365943893,2.806125484,0.790222715,0.846408555
Sugp1,23.3316704,27.72877982,25.32916451,7.179773707,7.084726343,9.245234152,17.47898449,16.42780231,35.23340784,36.83902816,37.4587466,39.47251098,49.63481635,25.00963391,12.9553533
Armc8,6.53200627,5.275842138,5.555295063,3.513526342,3.148625567,3.897867156,16.01646484,19.86720779,16.60202355,16.29314092,15.48287229,18.15125209,19.56442742,5.224561429,10.96835671
Zfp236,3649.52367,3131.63682,3180.811814,1717.694415,1687.477564,1773.421414,8804.894214,10133.66518,8954.631584,8958.463974,9127.475502,10051.07085,9549.539176,6251.562315,7900.469473
Zbtb16,3.211762148,3.224012755,2.520147267,1.495136001,1.781214865,1.606388205,5.931571775,7.223969052,4.542723084,5.163276632,5.770213503,6.912371261,7.336410547,3.949228385,4.501135298
Cenpc1,18.76966189,23.34661336,22.74471578,13.99294121,12.62358815,11.37272936,29.93265499,40.93242102,23.683333,27.19889425,26.41753296,35.82333861,37.29270688,7.721019768,15.12536544
Mum1,0.84441723,0.715316376,1.001105421,0.154235289,0.444614703,0.315385886,0.900510475,1.21290368,0.630260923,0.790656884,0.950213303,1.756247493,2.000915666,0.19627901,0.081033786
Rpl34-ps2,8.561082747,10.37105782,14.56021302,1.117592759,0.840240359,0.445126236,13.14497661,15.3311394,11.99296042,11.78026398,12.12186367,17.49986166,19.90341455,7.288968379,5.732854463
Il31ra,0.40283112,0.230264052,0.282014099,1.5275194,1.343137224,1.170112081,0.449182592,0.350243711,0.838438998,0.823752916,0.952168433,1.479279317,1.294653355,0.551864484,0.504153124
Gm23691,0.588453237,0.975283697,0.161281014,2.78E-17,2.78E-17,2.78E-17,0.333420806,0.465192817,2.78E-17,2.78E-17,2.78E-17,1.853826311,1.436106122,2.78E-17,2.78E-17
Mir546,3.486392143,3.964399521,3.076003122,0.792545092,0.822574283,0.378736371,3.028851492,2.491924858,1.384454545,2.303442662,1.622288809,4.613300105,5.584496826,0.218757895,0.463467388
Pex13,14.5178171,11.48732878,14.25401346,1.107103688,0.790328394,0.678612356,9.619556932,12.68883587,10.67652314,12.99479591,11.39348902,16.27068739,15.90648302,3.311128131,3.414245421
Rasgrp3,0.993296348,0.694744804,0.673407107,0.184401286,0.152205467,0.287469439,0.331189695,0.316843656,0.542056947,0.55640217,0.490669237,1.103539999,1.048275599,0.137973523,0.070894261
Ccdc183,13.18235559,9.155028269,9.567248351,0.898340381,0.847564704,1.186079089,5.424420176,6.814716824,6.665641111,6.346647469,6.60665554,13.39091143,16.61640879,0.505473408,0.473916757
Map3k6,8.925188464,10.11830993,9.587930355,1.388980615,1.342995046,1.336495862,7.260587464,6.5690211,7.201884749,7.879849464,7.297761505,10.70216208,10.87030691,1.911458733,2.175350819
Dennd2a,3.57160357,5.097620272,4.983503342,0.466908709,0.714965992,0.711509417,3.572821216,3.16545695,3.040880074,4.063500261,3.268911088,4.540618251,4.566646107,1.238236928,0.766594858
Nnmt,2.706707903,3.864401035,4.299371267,0.370321028,0.257597118,0.509866515,2.790696799,2.825896225,2.335511235,2.547156529,2.192390219,3.370621512,3.711438907,0.558304924,0.695235581
Smcp,80.07076082,99.38655862,124.3326115,45.36606272,40.28241619,40.43943237,49.59617769,47.02285429,80.10269292,104.5609535,80.39856159,164.5933967,162.1624381,37.60151744,27.1913571
Abtb2,4.65164973,4.776846587,5.264521733,1.563141754,1.966093037,1.731696132,4.474416093,3.643918261,2.699701834,3.028108848,3.143539433,4.953505666,5.390195438,1.027749872,0.856811133
Cln8,30.84661514,41.01955831,46.11453454,5.877179675,4.613623909,5.981840404,33.62226134,42.81159495,30.8075288,37.11658676,34.4937003,47.53161604,50.12967313,6.34770871,11.2919668
Vmn2r27,3.367418748,4.675443984,5.994933271,1.74379323,1.321576742,1.373658904,3.968865361,3.889384802,4.355843397,4.756986349,4.821131878,6.795739061,7.083099794,0.849259842,0.605136864
Gm12918,1.068657931,1.206437491,1.546291699,0.281787148,0.385113683,0.392838028,0.463751352,0.593947711,0.923135849,0.722524216,1.26316229,2.431259194,2.125772338,0.398211613,0.322888322
Slc38a9,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,4.191766934,4.918081862,2.78E-17,2.78E-17
9130019P16Rik,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,1.510144618,1.274092934,2.78E-17,2.78E-17
Gm23925,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,0.907831897,1.181831227,2.78E-17,2.78E-17
Gm5161,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,0.829924617,0.65628178,2.78E-17,2.78E-17
Camta1,0,0,0.056267264,0,0.086008459,0,2.78E-17,2.78E-17,0.002068147,0.152818564,0.327858698,1.145888916,1.132760485,0.27129278,0.282485979
Zfp786,0.063575304,0,0.115553146,0.184778117,0.20155299,0.084016387,0.464937093,0.015957936,0.289132193,0.228909337,0.3824483,1.199259045,1.280291742,0.323394748,0.121476206
Nefm,76.52196508,73.79645479,69.16893884,89.80002757,90.95466704,90.11979563,164.2473604,219.6729815,265.442908,259.8995944,247.3662498,319.959388,315.2090237,219.4582743,213.2210617
Olfr1477,0.014158509,0.101846037,0.193862747,0.253398785,0.162015394,0.190074932,0.589668561,0.468793899,0.656348261,0.567711741,0.481143735,1.190177062,1.405937373,0.664057597,0.172207872
Olfr297,2.081474473,2.706253994,2.131466189,5.177992776,7.381862167,6.340660665,6.329540481,6.248582237,4.816626562,1.99234523,3.256256353,11.94562328,10.71817396,1.495049858,3.250404871
Gm2016,0.100885582,0.02910786,0.193566199,0.331126968,0.414610969,0.295290049,0.480995223,0.340040924,0.550737161,0.399026501,0.4167244,1.269398596,1.050512655,0.367816967,0.091285444
Dnajc5,3368.38785,2756.627571,2782.500049,1402.921803,1350.599525,1506.5826,8535.079234,8022.114198,8619.688699,7943.329751,8480.879882,8999.8247,10476.79957,7872.61306,6402.780141
Cfp,7.004328687,5.094831806,6.271452694,8.638200957,7.903290017,8.287501155,14.26548724,16.8170952,17.74358406,16.81024215,19.15650682,22.92190607,22.36272287,12.14808094,11.35089579
mt-Tl1,0.133392455,0.271066091,0.286343827,0.677212528,0.160713397,0.140074094,0.180359874,0.283026785,0.002983857,0.300437647,0.39131909,3.038072946,2.658469731,0.151854572,0.151509945
Samt3,19.39786665,14.96756489,15.10209319,15.38648598,17.99735977,18.43519859,32.49695522,30.30457225,40.85497946,45.03716898,45.25686564,50.38818702,47.51785427,43.48793987,27.84067969
Ppt1,0.865958874,1.521277258,0.865983207,1.360964292,1.148964723,1.055137478,2.08362939,1.389588197,2.46263926,2.520357566,2.546056143,2.846072785,3.116989828,1.518193386,1.310039589
Acap3,5.208157551,5.433103282,5.165144844,5.727089498,5.160793794,6.145295404,6.950441805,5.888450266,11.17266493,14.0636888,11.41508082,21.38568388,18.89724315,11.96399265,8.152710567
Tspyl4,1.786296938,1.614678731,1.502441913,2.026078945,1.796336125,1.973774144,3.08189385,3.642909553,3.617877475,3.86814461,2.949991064,4.301278063,4.479407126,2.096962554,2.618030194
Alx4,3.11317868,2.375882482,2.748659002,2.06830467,3.269066411,2.774375665,4.416236655,3.379028834,5.522890209,6.501059147,6.349614591,11.44561766,10.51243883,4.191056235,4.943915634
Pdc,6.52798971,5.391372535,9.957104606,5.799250981,5.032955794,8.446654632,20.46746996,15.31250107,25.62165247,23.35268288,25.28046509,36.56023058,51.68308023,15.82354841,6.61856583
Pram1,166.278554,164.1683213,112.0386575,65.47450258,63.16638292,70.15108685,265.4970525,253.3219104,268.8769798,240.1538991,284.2331979,313.1819234,391.1866361,159.3109284,119.0614505
Pappa2,2.949876271,2.199394021,3.962439477,7.577621507,8.699478868,6.370107941,4.872341977,3.343570661,7.441472895,8.256675443,8.40336254,12.10886618,16.03256833,4.928176606,5.658951097
Nvl,3.320272389,1.890413489,4.269722885,4.787491949,4.339979175,4.946467234,6.449219139,2.550467059,9.946232653,7.575990648,9.393895338,18.4808531,21.71241072,8.080546808,2.062738753
Olfr868,0.813945065,0.73844558,1.418747424,1.726755523,0.834580002,1.09384168,2.103206914,1.305288514,3.089143691,2.819775145,2.761127329,7.135394836,6.835990752,3.039607337,0.648084717
Ccdc14,11.76348762,9.09482944,10.0913598,14.09546866,14.76722556,14.68101775,14.70856678,13.15391716,19.41691687,20.55188567,21.51452449,26.84224435,26.51754608,20.41526236,15.21327641
Zmiz1,14.67890456,13.28572837,10.72956788,12.14681449,10.60903686,11.51813634,18.43415091,14.19714966,23.62927649,25.70421861,22.37623837,26.63579504,26.6942134,17.52239242,14.50572014
Lyzl4,1.036479831,0.969811415,1.171946065,1.261855697,1.148639149,1.221314027,2.120602575,1.654297974,2.347489516,2.38392344,2.554348385,3.081357877,2.826834042,2.057757244,2.165526808
Eea1,13.50485818,14.20674095,16.63899908,19.18204568,14.86798425,16.01896684,23.11398484,14.16855046,33.39504689,25.77666404,31.56467847,54.43811937,65.09317889,29.18626024,11.96365088
Gm10849,3.082219649,1.749352398,4.070557848,4.133816478,3.262630497,3.981396151,7.450117153,3.696848802,7.673101117,7.112630847,8.582978517,13.92268645,15.69903142,5.807289539,3.055843492
Pdx1,173.8516354,170.3234147,161.8715998,74.75637487,76.43405738,83.10337309,356.6101208,326.4754809,349.8356886,361.712113,361.2832412,385.7082697,392.4239622,178.4105392,168.4304568
Slc7a8,0.47534028,0.495069245,0.43641177,0.262502262,0.346619452,0.28620215,0.531854609,0.848351704,0.825957294,0.841994871,0.66128763,1.529610088,1.158926499,0.493108426,0.443725669
Foxp1,1.996915478,3.631518011,2.266890666,3.623626635,3.278293036,3.253039394,1.534634681,1.571252783,3.651225385,3.623258528,3.467494624,5.461148753,5.355353103,2.664884731,2.719473256
Dnajb1,157.8832535,127.0574704,202.3559064,171.9006089,140.8888009,180.0503732,263.8074706,210.5496948,389.4877125,348.0650311,381.3726679,492.9258693,585.5751333,341.7487962,181.2429982
Cox14,12.87891735,11.04147591,15.37738215,21.02554759,16.99656892,16.48758945,15.95482532,11.27717674,28.13898736,26.2183184,28.6273015,36.65130858,35.26796874,18.86415597,15.29185657
L3mbtl4,1.442307057,2.367323748,1.836899427,1.723355738,1.232328739,1.676463479,2.18012061,1.993074895,2.60140787,3.353802168,3.539568147,4.021652509,4.506867143,1.431614967,1.712095641
Hacl1,12.83306712,10.96789715,22.00736623,17.1856589,21.32239863,19.89963781,31.15419681,21.60919334,40.03624141,37.02919473,38.13300367,56.58226848,59.2119953,23.72180093,15.01591881
Abcb10,95.60367599,107.1110434,143.6870181,109.7900755,112.8547726,104.8336593,206.8687799,190.036337,255.4485091,242.5280473,246.4590472,300.4130852,281.6345683,185.5032944,185.6965988
Mrpl51,5.319439002,4.867673596,4.696342446,4.974965602,4.948530761,4.269625705,4.563043697,3.835331989,8.231390994,6.47264231,7.616785569,9.171934602,10.33587291,6.3899337,4.645553117
Pgm5,0.944515038,1.099804807,0.963196236,0.506668709,0.303956912,0.977005306,1.468021938,0.851771451,1.273437433,1.427232476,1.552033949,2.861430894,2.614074565,0.943572741,0.715899121
Ern2,2.19183061,1.63859397,1.97202886,2.836283931,1.637715739,1.648683902,1.782292102,1.744037371,3.400394921,2.802108779,2.805000048,4.729001856,4.737031986,1.572636286,1.86313229
Serpina5,10.3416609,9.241014913,9.991265572,6.488567395,6.855262884,6.726210328,11.84607966,8.93838089,17.06458648,15.17134521,17.31963158,22.37045395,23.51327402,11.72017336,11.41064086
Cacna1i,9.50486476,9.745252409,11.48578415,15.08984788,11.29982866,11.52955922,9.491758355,7.024113414,17.30842384,21.45724387,16.37467942,21.70121771,24.2627951,14.70277039,14.23052408
Olfr417,0.416853863,0.163962446,1.381049231,1.07462867,1.061132269,1.310608391,1.292026417,1.092407075,2.251987818,1.698116399,1.728201824,4.136797526,4.613334027,2.127828629,1.089662636
Polg2,1.574203665,1.580502659,1.44461551,0.663779815,0.782795014,0.641946444,1.463927584,1.781080908,2.035437245,2.586635987,2.26294602,2.75395675,3.230920618,1.594489886,1.843058395
Tnnt2,3.52621477,3.362111995,3.793540025,2.175191873,1.532253751,1.867190778,6.139298027,4.02774407,5.560635301,5.803213642,5.212777168,8.732457274,11.04333173,3.9267981,1.926893555
Gm25005,0.703831525,0.60997648,0.952439425,1.192018124,1.37363017,1.269185275,0.460193403,0.371615923,1.656549689,1.38840173,1.492603533,2.007506078,2.235084506,0.927378338,0.58512625
Cldn10,26.54308648,19.43722834,25.55009659,15.02810917,15.01396656,15.43448641,45.01806886,31.77871952,32.56596676,28.93282613,36.2181946,59.18827724,69.08947352,24.72229491,12.25095029
Rpl8,35.08090349,24.14529702,66.08173556,27.33107435,33.42788478,38.15506499,80.83922159,56.6585274,100.6311904,91.47712225,80.4957812,214.4934537,203.5744299,74.74155666,25.25725381
Zbtb41,0.514186767,0.736920939,0.908612162,0.733477631,0.567661039,0.613490255,1.288278259,0.891526115,1.114428315,1.194788676,1.362080545,1.805768354,1.781530085,1.091601518,1.058019017
Camk1g,9.26105251,7.867903163,18.04255345,12.76368729,11.24312995,8.893392421,21.12175245,14.27244035,28.90050382,25.74556524,29.26478157,42.41193054,55.7040738,16.36349388,7.101987395
Map3k11,5.05462696,5.680064268,4.612465486,2.738136442,3.875365899,2.192683268,5.948544235,6.970935847,5.372268359,6.679197724,5.477711479,8.153937101,8.077010109,3.372781496,3.555105498
Dnajc4,17.30504327,14.17809928,18.89991341,16.18960826,10.35015128,13.57306604,16.32615891,19.89273353,26.1728827,21.99314314,29.8584902,39.0388277,48.48170356,15.11673472,9.916677931
Bbs2,0.318443772,0.11474106,0.384459136,0.037572708,0.259928355,0.248786623,0.254941159,0.230812559,0.427574863,0.565793375,0.479508579,1.197287526,1.091509723,0.330749109,0.352982814
Hapln2,6.838054694,6.172756147,7.109460846,7.42469839,5.869330472,7.681557951,6.720862809,5.54704556,7.542849627,8.254662069,8.071833086,13.04015034,14.52218752,5.243465697,5.327628477
4933434E20Rik,59.34009875,55.88669693,54.40808319,21.51595984,22.49401783,22.714897,63.69757886,68.86338777,79.20495549,83.74421153,77.7367975,94.45551239,91.06798468,34.30622962,53.3539996
Olfr872,2.618844369,2.522271593,2.702269226,1.54514203,1.428356592,1.725112275,2.564622251,3.265179974,3.586106457,3.899654523,4.133302118,4.966875902,5.683916499,1.384604699,1.66175016
Gm5878,5.821503174,4.139772277,9.998178,4.632410579,4.000787763,4.481335288,10.65777884,7.378567468,13.04640334,11.77217479,12.67007013,26.28046293,27.7635451,5.792268982,4.92624561
Rtp3,1.783378227,1.290618421,1.419312638,0.518590543,0.30665641,0.265838878,0.83174325,0.926932507,1.920272591,1.022788996,1.201062892,4.013543691,4.72684887,0.673833594,0.755737844
Eef2,8.736941907,8.423482752,7.094604394,3.838940628,3.343768147,3.651130866,6.785394864,8.631014964,9.143878792,10.7242639,8.601039552,11.61965656,11.33344501,4.063211708,2.228797437
Prkcq,12.91479846,10.9154513,13.94755082,10.48579256,10.01830944,7.663944084,10.54595229,13.33704078,16.61539931,17.22361621,19.62996636,22.66309731,25.00984918,10.25527132,10.59403025
Tnks1bp1,5.175158153,6.948047318,5.512554674,3.633162413,3.523444578,3.105459825,3.165533262,2.979615687,5.821885982,6.149951312,6.421859483,8.392791096,9.15028974,5.237317917,7.39890276
Olfr586,0.798045134,0.783865813,1.045878307,1.146708932,0.653052511,0.766704777,0.565470301,0.298576235,1.118659184,0.753566147,1.026511261,2.539215485,2.525674201,1.049995827,0.555111434
Clec10a,14.03892177,14.74276846,15.19702805,10.7625616,9.052113098,11.53349437,16.91382976,15.7432181,16.02339574,15.50465793,16.80491886,23.56429802,28.6593772,10.90695268,6.522144236
Pogz,30.01931042,26.80210368,31.60440473,12.42487481,12.90207346,11.80716522,34.38606532,38.53392213,40.99129921,38.0847239,41.99486195,47.12385797,46.5732414,14.41538826,19.99272064
Kif5a,3.142438415,2.967117862,2.79805363,2.892448985,3.583555319,3.557636917,2.391263271,1.922467581,1.685307773,1.9862895,1.892016854,4.130529423,4.015730226,0.735793165,1.248502465
Itgb5,9.485014934,12.07724997,12.590209,2.531092156,3.285960416,2.820421147,17.12694123,16.41253022,14.25460382,16.9930233,15.21148144,18.41622489,17.80205121,6.55418221,7.873548913
Tceb2,11.18505181,11.15940841,14.89799788,7.880465301,7.476111116,8.430257421,15.36479904,19.05394283,15.84344038,16.66411404,18.27850683,24.18767105,20.95681806,3.800173868,8.210948024
Evx2,4.991290576,5.020745482,7.070220549,3.374782689,3.285624888,4.005145326,5.167666,3.781095992,7.388657461,6.422161488,7.402043086,12.90899958,16.11658837,5.768901538,2.422155122
Pcdhga8,14.70981657,13.57734137,18.65949008,7.946797118,6.84391464,9.934235347,20.4519121,16.31782066,22.28905848,17.93232684,20.96458572,32.64361289,30.58607796,8.94017267,5.85581343
Gm5460,0.633926703,0.584135759,1.036344495,0.360012182,0.531175578,0.411196938,0.880308703,0.663468415,0.89237024,1.136537293,0.903110239,1.790484414,2.305248161,0.699266827,0.836218207
Usp34,77.31828472,58.75041588,69.73118755,73.88676232,74.3328508,75.43668643,20.14409364,22.7811431,45.57703903,46.59315901,46.55257678,115.7509653,98.80641161,33.38558072,35.66707942
Mttp,2.642064316,3.17902796,2.903982375,0.642016921,0.926734977,1.226137576,1.817786869,3.178563642,2.782742026,3.22498225,2.948724401,4.71417892,4.317414209,0.68860765,1.198158116
Fbxw15,1.719840245,2.092123345,2.271330882,0.429208798,0.423483055,0.401661718,2.600767841,2.326898814,1.609623699,2.170066163,2.691309788,3.851484556,3.131051923,1.492967168,1.23961379
Ms4a10,0.310817249,0.382174735,0.379144964,0.04787847,0.104844908,0.104141825,0.385468087,0.370614274,0.27930064,0.385709288,0.320950339,0.560645615,0.705247944,0.105504718,0.181660315
1700123L14Rik,1.701771408,1.503380491,1.570026941,0.654074946,0.773252081,0.603111905,1.205233367,0.996010767,0.874378275,1.036411121,1.379452171,2.561844645,2.704176741,0.737854849,0.645211903
Etnk2,16.76067973,27.25495006,23.29356711,8.798008091,10.37486428,8.361625816,13.05224097,14.16686806,23.58579455,25.78482631,22.00141365,36.20175807,33.54719656,5.196474097,5.277282155
Tbc1d10a,1.052098384,0.994046094,0.9270597,0.30172535,0.258230424,0.412833644,0.510470981,0.848011469,0.943664944,0.908944931,1.047102242,1.095541759,1.278826452,0.104735993,0.151459258
Ctnna3,0.507669412,0.378530164,0.618216709,0.448430752,0.442290763,0.547447267,0.21827294,0.695713884,0.151385304,0.100109917,0.23473477,1.240190455,1.228440638,0.1850229,0.091103405
Gnal,23.42023209,28.77851951,29.44885664,5.846553401,7.042291838,7.099007119,17.24584764,24.69980935,30.99428657,31.13970523,27.24477031,35.27828732,38.1826674,8.582575239,9.314517684
Cma1,13.88508787,16.12342108,16.05389305,3.209130702,3.151751574,3.548560563,13.96860169,15.52275632,11.75734389,13.60615528,12.2373695,18.88565893,16.89318762,3.329275317,4.2186257
Fam198a,7.333568189,10.57552076,6.873123105,11.44602972,11.95833749,14.15379032,13.6103592,11.1933248,31.63164137,30.53485567,33.46959405,31.24116867,28.07770097,35.26356459,35.02528564
Cilp2,238.3029996,211.0258668,187.7560098,407.4493173,447.931364,465.7862304,1870.806747,1635.110419,1709.160198,1743.081102,1955.266672,2205.149641,1862.564514,2724.645476,2035.324279
Pmel,3.870562931,5.661323787,3.844063679,0.761403615,1.056083687,0.659542393,1.598296716,2.795320255,0.834012815,0.81882039,0.390079124,3.228163861,5.019042582,6.288535991,6.43526635
Tmem248,15.33043358,21.759538,21.66353415,49.77815653,45.24516105,41.14637674,146.7736178,134.6107655,126.2376766,97.39011657,107.022469,119.5320231,175.0727662,273.661622,194.9373675
Rassf3,21.64970727,25.2115893,19.64737786,24.67749511,24.38065234,23.73349531,61.13013325,61.6103671,93.94452429,94.23596284,84.52666988,84.21513057,80.09007439,122.6713472,96.02633414
Adipoq,15.17016995,11.0507508,13.9978707,26.18469196,22.49368216,28.93650675,14.65284913,15.65934941,48.76423866,36.65073501,48.96103522,19.49261316,27.55976713,84.76195607,57.60276871
Smpdl3a,0.235599583,0.446359293,0.307851968,0.973769173,1.205079174,1.973847145,1.470816638,1.570230714,3.171490109,2.726893644,2.781803817,2.456287343,2.524493765,3.206483676,3.032006034
Dtx3l,31.06762854,26.39850703,27.66515463,38.63228599,33.63805678,37.19583621,78.34998376,85.55001075,119.0688075,111.9888921,104.6016504,88.68050877,89.34212173,137.1585798,130.8672415
Fitm2,2.25346064,1.976219806,1.836540008,2.906762666,3.148339149,2.57546981,2.488135821,2.557254951,5.55604094,4.671092106,4.508225209,3.060856283,2.847516059,5.545158253,5.861000715
Prdm5,9.035341624,5.581567709,6.966639202,2.89168263,4.182118081,3.213088076,8.02717293,7.203642699,14.63216776,12.68211115,11.25267608,12.84722535,12.74526413,17.1629162,14.93772123
Gm9877,0.412680855,0.222553986,0.246436683,0.633924948,0.77260077,0.759020776,0.795773148,0.69397655,3.392084348,3.724372785,3.393567443,0.970722239,1.245604846,11.08620793,6.773797481
Nans,0.858816877,1.031288632,1.038867882,1.124905201,0.787630652,1.263143867,2.263554525,1.909933187,2.577056581,3.235693268,3.185738377,2.31420169,2.815842894,4.00048761,3.757168886
Adcy6,8.225934104,6.107424921,8.570645874,10.38741487,10.20035217,10.67224862,3.707247688,5.994736108,15.56580288,16.45194135,12.87572641,7.300554059,6.764776639,16.3174383,16.8273495
Baiap2,2.141499239,2.756547075,2.626434013,7.00209571,9.039261915,7.423107971,14.12706411,17.54479538,16.11445838,14.9950669,18.46599828,5.108613656,5.350445258,18.2829329,22.53246626
Lipa,3.765535064,4.447657551,4.885380708,8.305588051,7.780716688,7.646947805,17.10495409,19.17351535,19.65823586,22.28320528,23.46409862,16.54348263,17.38057239,28.20403804,25.78329807
A730017C20Rik,9.35976735,8.039184085,8.116763051,11.62732464,11.94426997,12.71167731,2.11633828,0.903065478,17.7353963,18.54700495,19.33501789,9.074125456,8.823646971,27.8525145,25.44090852
Etf1,52.46047682,51.50193018,38.91592361,12.15989485,10.72155667,10.33935562,50.77670538,47.23570752,21.74560524,18.00936098,16.13104468,19.83613537,17.50299845,57.4568698,60.01729722
Vps54,2.461670079,3.142236353,2.140970874,0.937390135,1.12181211,1.028321068,2.947768421,2.142184688,0.977310935,1.345882978,0.936519498,1.237629548,0.987117998,3.167502795,3.192820851
Nr0b1,6.25088796,5.466476179,6.07200892,3.908488079,3.344234706,3.485028043,11.94150775,8.918542245,5.168638945,5.812780386,5.510842873,7.514901166,6.44239236,12.29086649,17.22403741
Trhr,18.6486264,11.60559682,14.89047588,8.841381009,8.20115418,9.20059509,29.41382305,18.90961193,1.579113498,1.827698825,1.744589777,7.428590099,8.140614012,31.87573387,29.09671355
Pitx1,15.33341593,15.97116549,13.90083178,11.27731006,11.74685044,11.32201213,16.58966556,16.1408415,2.898892668,2.400958866,2.745798682,4.805886178,4.171851685,17.24378174,17.42193646
Coro7,0.534068764,0.351421382,0.33969238,0.28117567,0.452683387,0.567756939,0.42082577,0.582744063,0.054696645,0.033810084,0.000371418,0.00024275,0.044615764,0.85456471,1.067714587
Gm15428,8.873713235,8.881452489,9.127997124,1597.481211,1367.640774,1512.106107,1839.961949,2313.012429,681.2589741,623.9677175,637.6718191,697.4991197,794.328643,3353.354648,3272.624839
Gpr55,3.447273997,4.0247303,2.121242154,15.75913464,16.12277062,13.46986738,147.1199624,237.9523515,165.8554535,164.0986334,149.011874,74.50861167,67.77584111,379.5753563,273.3856566
Nacad,1.972425157,1.944064643,1.266353396,0.444698947,1.231108674,1.186478729,23.24660021,62.35763469,37.47050444,39.66653468,29.89955593,15.39244697,14.11018571,99.23117118,92.01746534
Gm609,0.840253509,2.400822881,0.867278855,0.057291141,0.309416953,0.064905542,6.892518056,17.57817229,13.15729336,12.73276248,11.25329924,5.840805958,2.283840648,33.73273542,34.96328901
Fmo1,0.878400076,1.059696229,1.209754062,0.351040484,0.356087983,0.266354048,2.67066486,3.245860136,1.880134339,1.365135932,2.220243179,2.562619132,2.777548297,3.586071882,4.450286584
Galnt6,0.206881589,0.435204696,0.14080994,1.183509438,1.26769748,0.948319389,0.664556595,0.491018745,0.644092352,0.606990252,0.198848235,0.498102704,0.683425948,1.585575283,1.601737122
Fndc9,3.016724409,0.291709935,2.620702171,1269.657159,1169.894716,1247.693374,5.235141293,2.894207023,88.84623863,91.07912465,84.97026035,0.001816509,0.320172941,4501.175474,3597.129153
Taf7,6.43351757,5.284156802,5.665574261,13.18106416,12.3951688,13.05207272,2.273911237,2.469383187,8.028578093,7.883928739,8.135047773,6.604338515,7.646752287,14.8620698,14.2508504
Npdc1,1.688210911,1.722153672,2.571429433,3.64152603,3.324635992,3.759597487,1.318939468,0.828485062,1.203519097,1.077124743,0.936203049,0.837962415,0.435390824,5.37757163,4.694361196
Lgalsl,1.594495968,1.359775742,1.322567609,1.439248419,1.275451881,1.102755782,0.362607058,0.274737742,0.280499665,0.439074805,0.456722069,0.298084917,0.41838749,1.617134282,1.541456748
Parp11,3.283271147,1.182011869,1.282690312,2120.410477,1649.99118,1685.288418,19.30747771,40.45321188,190.6391337,137.1788031,177.606507,11.7120418,15.76479155,7528.758779,4660.121695
Gm10139,1.348564789,0.960963855,0.858515976,1011.028761,838.5064344,777.5647236,29.23543468,32.62050588,113.4485169,84.62609602,92.44782077,10.67473548,10.18772894,3677.716246,2287.963934
Fbn1,3.11807193,4.788787647,1.942761914,14.46815774,12.68389587,10.51385443,3.086271446,2.165396188,13.10741806,8.425602387,8.03059679,8.779435265,6.416622048,23.90348076,19.05944126
